Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Non_Wetland
AFRICA_2024_WorldCover_2021_37PBR_M_R,Shrubland,3,2,2,1,1,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBR_M_R,Grassland,0,12,4,1,1,8,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBR_M_R,Cropland,74,0,43,15,21,59,12,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBR_M_R,Wetland,26,20,17,0,14,26,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBR_M_R,Lichens_and_Mosses,1,1,1,0,0,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBR_M_R,Bareland,53,34,0,5,19,27,7,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBR_M_R,Built-up,12,9,8,0,0,7,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBR_M_R,Water,84,69,62,0,0,82,18,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBR_M_R,Forest,54,34,15,6,6,0,1,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PBR_M_R,Shrubland,0,0,0,0,4,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PBR_M_R,Grassland,0,0,0,0,6,0,0,3,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PBR_M_R,Cropland,0,0,0,0,80,0,0,19,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PBR_M_R,Wetland,0,0,0,0,45,0,0,12,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PBR_M_R,Bareland,0,0,0,0,72,0,0,21,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PBR_M_R,Built-up,0,0,0,0,4,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PBR_M_R,Water,0,0,0,0,0,0,0,76,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PBR_M_R,Forest,0,0,0,0,36,0,0,12,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37PBR_M_R,Water,41,62,63,28,0,40,47,0,53,7,0
AFRICA_2024_GLC_FCS30D_2022_37PBR_M_R,Cropland,45,0,41,21,0,38,16,0,50,11,0
AFRICA_2024_GLC_FCS30D_2022_37PBR_M_R,Wetland,4,10,8,1,0,4,0,0,6,0,0
AFRICA_2024_GLC_FCS30D_2022_37PBR_M_R,Bareland,33,42,0,24,4,19,14,0,33,5,0
AFRICA_2024_GLC_FCS30D_2022_37PBR_M_R,Built-up,7,5,3,0,0,4,0,0,6,1,0
AFRICA_2024_GLC_FCS30D_2022_37PBR_M_R,Forest,26,35,23,17,4,0,13,0,36,7,0
AFRICA_2024_GLC_FCS30D_2022_37PBR_M_R,Grassland,0,7,3,1,0,5,0,0,8,1,0
AFRICA_2024_GWL_FCS30D_2022_37PBR_M_R,Cropland,0,0,0,0,0,0,16,0,0,0,25
AFRICA_2024_GWL_FCS30D_2022_37PBR_M_R,Forest,0,0,0,0,4,0,13,0,0,0,6
AFRICA_2024_GWL_FCS30D_2022_37PBR_M_R,Wetland,0,0,0,0,0,0,0,0,0,0,36
AFRICA_2024_GWL_FCS30D_2022_37PBR_M_R,Grassland,0,0,0,0,0,0,0,0,0,0,2
AFRICA_2024_GWL_FCS30D_2022_37PBR_M_R,Water,0,0,0,0,0,0,47,0,0,0,17
AFRICA_2024_GWL_FCS30D_2022_37PBR_M_R,Bareland,0,0,0,0,4,0,14,0,0,0,8
AFRICA_2024_ESRI_Annual_LULC_2024_37PBR_M_R,Grassland,0,17,3,5,4,6,1,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PBR_M_R,Wetland,0,12,3,0,13,2,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PBR_M_R,Bareland,0,28,0,9,55,4,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PBR_M_R,Built-up,0,2,0,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PBR_M_R,Forest,0,31,0,18,26,0,1,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PBR_M_R,Cropland,0,0,4,24,38,21,2,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PBR_M_R,Water,0,47,22,1,0,7,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PBR_M_R,Cropland,10,0,24,0,19,18,11,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PBR_M_R,Wetland,3,17,16,0,17,9,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PBR_M_R,Bareland,1,6,0,0,16,6,1,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PBR_M_R,Forest,3,13,4,0,16,0,4,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PBR_M_R,Water,0,28,33,0,0,8,7,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PBR_M_R,Grassland,0,6,9,0,6,5,1,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PBR_M_R,Built-up,0,6,5,0,0,3,0,0,0,0,0
