Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36PUV_M_R,Shrubland,3,3,3,1,1,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUV_M_R,Grassland,0,19,26,3,1,9,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUV_M_R,Cropland,78,0,48,22,7,40,4,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUV_M_R,Wetland,65,43,0,7,0,32,6,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUV_M_R,Lichens_and_Mosses,1,1,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUV_M_R,Bareland,41,34,20,0,7,13,10,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUV_M_R,Built-up,16,10,0,11,0,10,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUV_M_R,Forest,43,24,28,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUV_M_R,Water,33,23,19,22,0,11,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUV_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUV_M_R,Grassland,0,0,2,0,0,0,0,46,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUV_M_R,Cropland,0,0,10,0,0,0,1,93,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUV_M_R,Bareland,0,0,4,0,0,0,0,23,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUV_M_R,Forest,0,0,11,0,0,0,0,45,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUV_M_R,Wetland,0,0,0,0,0,0,0,191,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUV_M_R,Water,0,0,16,0,0,0,0,23,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PUV_M_R,Shrubland,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PUV_M_R,Grassland,0,0,0,0,0,0,27,0,5,0,0
AFRICA_2024_GSW_Yearly_2021_36PUV_M_R,Cropland,0,0,0,0,0,0,72,0,3,0,0
AFRICA_2024_GSW_Yearly_2021_36PUV_M_R,Bareland,0,0,0,0,0,0,39,0,2,0,0
AFRICA_2024_GSW_Yearly_2021_36PUV_M_R,Forest,0,0,0,0,0,0,8,0,2,0,0
AFRICA_2024_GSW_Yearly_2021_36PUV_M_R,Wetland,0,0,0,0,0,0,57,0,2,0,0
AFRICA_2024_GSW_Yearly_2021_36PUV_M_R,Built-up,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PUV_M_R,Water,0,0,0,0,0,0,0,0,24,0,0
AFRICA_2024_GLC_FCS30D_2022_36PUV_M_R,Water,60,32,16,18,8,7,0,0,0,21,0
AFRICA_2024_GLC_FCS30D_2022_36PUV_M_R,Cropland,68,0,10,23,15,33,1,0,0,68,6
AFRICA_2024_GLC_FCS30D_2022_36PUV_M_R,Wetland,40,35,0,10,3,28,0,0,0,54,0
AFRICA_2024_GLC_FCS30D_2022_36PUV_M_R,Built-up,13,9,0,3,0,1,0,0,0,8,2
AFRICA_2024_GLC_FCS30D_2022_36PUV_M_R,Forest,35,34,11,11,0,0,0,0,0,39,0
AFRICA_2024_GLC_FCS30D_2022_36PUV_M_R,Grassland,0,16,2,6,0,14,0,0,0,23,0
AFRICA_2024_GLC_FCS30D_2022_36PUV_M_R,Bareland,45,27,4,0,12,13,0,0,0,32,4
AFRICA_2024_ESRI_Annual_LULC_2024_36PUV_M_R,Grassland,0,25,13,4,11,23,3,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUV_M_R,Forest,0,14,2,0,8,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUV_M_R,Cropland,0,0,39,12,18,33,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUV_M_R,Bareland,0,26,4,0,17,11,5,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUV_M_R,Wetland,0,10,0,1,1,36,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUV_M_R,Water,0,12,7,7,6,4,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUV_M_R,Cropland,14,0,9,27,0,11,10,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUV_M_R,Wetland,20,24,0,15,0,6,6,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUV_M_R,Forest,8,19,15,6,0,0,4,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUV_M_R,Water,0,5,1,11,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUV_M_R,Grassland,0,14,8,14,0,6,7,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUV_M_R,Bareland,0,4,0,0,0,0,2,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUV_M_R,Built-up,0,6,0,7,0,0,1,0,0,0,0
