Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_37PCN_M_R,Shrubland,3,3,1,1,1,1,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCN_M_R,Grassland,0,34,57,8,7,2,31,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCN_M_R,Cropland,72,0,58,50,29,17,55,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCN_M_R,Wetland,54,70,0,9,1,21,98,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCN_M_R,Lichens_and_Mosses,1,1,0,1,0,1,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCN_M_R,Bareland,35,34,3,0,16,6,24,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCN_M_R,Built-up,15,15,7,10,0,1,16,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCN_M_R,Water,88,107,102,58,8,0,126,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCN_M_R,Forest,67,67,67,29,23,22,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCN_M_R,Permanent_ice_and_snow,0,0,0,0,1,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCN_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCN_M_R,Forest,0,0,30,0,0,15,0,122,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCN_M_R,Cropland,0,0,35,0,0,10,0,110,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCN_M_R,Wetland,0,0,0,0,0,12,0,237,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCN_M_R,Built-up,0,0,2,0,0,0,0,7,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCN_M_R,Water,0,0,54,0,0,0,0,115,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCN_M_R,Grassland,0,0,9,0,0,1,0,88,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCN_M_R,Bareland,0,0,1,0,0,0,0,3,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCN_M_R,Shrubland,0,0,0,0,0,3,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCN_M_R,Cropland,0,0,0,0,0,121,0,0,23,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCN_M_R,Wetland,0,0,0,0,0,135,0,0,29,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCN_M_R,Bareland,0,0,0,0,0,30,0,0,3,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCN_M_R,Built-up,0,0,0,0,0,12,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCN_M_R,Water,0,0,0,0,0,0,0,0,89,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCN_M_R,Forest,0,0,0,0,0,111,0,0,16,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCN_M_R,Grassland,0,0,0,0,0,35,0,0,2,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37PCN_M_R,Cropland,42,0,35,61,28,10,64,0,0,89,24,0
AFRICA_2024_GLC_FCS30D_2022_37PCN_M_R,Wetland,28,29,0,30,4,12,46,0,0,63,2,0
AFRICA_2024_GLC_FCS30D_2022_37PCN_M_R,Bareland,18,25,1,0,18,0,18,0,0,27,6,0
AFRICA_2024_GLC_FCS30D_2022_37PCN_M_R,Built-up,12,13,2,9,0,0,9,0,0,15,5,0
AFRICA_2024_GLC_FCS30D_2022_37PCN_M_R,Water,42,69,54,92,41,0,66,0,0,85,7,0
AFRICA_2024_GLC_FCS30D_2022_37PCN_M_R,Forest,53,52,30,60,35,15,0,0,0,86,16,0
AFRICA_2024_GLC_FCS30D_2022_37PCN_M_R,Grassland,0,25,9,18,11,1,36,0,0,51,0,0
AFRICA_2024_GLC_FCS30D_2022_37PCN_M_R,Permanent_ice_and_snow,1,0,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCN_M_R,Grassland,0,71,32,0,23,17,31,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCN_M_R,Wetland,0,92,0,0,33,79,30,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCN_M_R,Bareland,0,47,0,0,32,37,12,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCN_M_R,Built-up,0,4,0,2,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCN_M_R,Water,0,125,68,0,36,0,28,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCN_M_R,Forest,0,95,44,0,58,66,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCN_M_R,Cropland,0,0,29,2,53,42,28,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCN_M_R,Permanent_ice_and_snow,0,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCN_M_R,Cropland,40,0,27,25,0,27,35,0,0,0,0,3
AFRICA_2024_DynamicWorld_2024_37PCN_M_R,Wetland,70,38,0,4,0,45,60,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCN_M_R,Bareland,4,5,0,0,0,6,6,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCN_M_R,Water,40,19,50,14,0,0,64,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCN_M_R,Built-up,5,13,0,10,0,2,9,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCN_M_R,Forest,24,15,18,9,0,19,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCN_M_R,Grassland,0,4,2,4,0,3,5,0,0,0,0,0
