Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_36PVS_M_R,Shrubland,3,3,3,2,2,2,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVS_M_R,Grassland,0,9,39,3,1,16,42,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVS_M_R,Cropland,92,0,46,32,14,39,43,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVS_M_R,Wetland,126,43,0,20,9,62,89,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVS_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVS_M_R,Bareland,59,15,15,0,5,8,6,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVS_M_R,Built-up,20,9,6,6,0,0,10,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVS_M_R,Water,184,68,119,63,4,0,130,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVS_M_R,Forest,94,30,64,18,7,50,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVS_M_R,Permanent_ice_and_snow,8,0,0,0,0,2,2,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVS_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVS_M_R,Grassland,0,0,11,0,0,5,0,98,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVS_M_R,Cropland,0,0,5,0,0,9,0,90,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVS_M_R,Bareland,0,0,6,0,0,4,0,26,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVS_M_R,Built-up,0,0,1,0,0,0,0,6,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVS_M_R,Forest,0,0,26,0,0,17,0,158,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVS_M_R,Wetland,0,0,0,0,0,25,0,368,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVS_M_R,Water,0,0,40,0,0,0,0,162,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVS_M_R,Shrubland,0,0,0,0,0,6,0,0,1,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVS_M_R,Grassland,0,0,0,0,0,65,0,0,14,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVS_M_R,Cropland,0,0,0,0,0,103,0,0,11,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVS_M_R,Wetland,0,0,0,0,0,160,0,0,35,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVS_M_R,Bareland,0,0,0,0,0,36,0,0,3,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVS_M_R,Built-up,0,0,0,0,0,10,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVS_M_R,Water,0,0,0,0,0,0,0,0,115,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVS_M_R,Forest,0,0,0,0,0,132,0,0,24,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVS_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_36PVS_M_R,Water,48,84,40,36,32,0,72,0,0,137,0,0
AFRICA_2024_GLC_FCS30D_2022_36PVS_M_R,Cropland,24,0,5,9,29,9,45,0,0,94,0,0
AFRICA_2024_GLC_FCS30D_2022_36PVS_M_R,Wetland,32,63,0,21,24,25,63,0,0,108,0,0
