Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36PTU_M_R,Shrubland,3,2,1,1,1,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PTU_M_R,Grassland,0,11,1,1,1,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PTU_M_R,Cropland,57,0,8,21,9,29,12,0,0,0,0
AFRICA_2024_WorldCover_2021_36PTU_M_R,Wetland,6,0,0,0,0,3,2,0,0,0,0
AFRICA_2024_WorldCover_2021_36PTU_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PTU_M_R,Bareland,31,17,1,0,3,10,6,0,0,0,0
AFRICA_2024_WorldCover_2021_36PTU_M_R,Built-up,8,7,0,4,0,6,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PTU_M_R,Water,23,9,5,19,0,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PTU_M_R,Forest,34,25,7,11,1,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PTU_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PTU_M_R,Cropland,0,0,1,0,0,0,0,9,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PTU_M_R,Forest,0,0,9,0,0,0,0,7,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PTU_M_R,Grassland,0,0,0,0,0,0,0,1,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PTU_M_R,Wetland,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PTU_M_R,Bareland,0,0,0,0,0,0,0,1,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PTU_M_R,Water,0,0,13,0,0,0,0,5,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PTU_M_R,Shrubland,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PTU_M_R,Grassland,0,0,0,0,0,0,5,0,2,0,0
AFRICA_2024_GSW_Yearly_2021_36PTU_M_R,Cropland,0,0,0,0,0,0,25,0,6,0,0
AFRICA_2024_GSW_Yearly_2021_36PTU_M_R,Forest,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PTU_M_R,Bareland,0,0,0,0,0,0,15,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PTU_M_R,Wetland,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PTU_M_R,Water,0,0,0,0,0,0,0,0,15,0,0
AFRICA_2024_GLC_FCS30D_2022_36PTU_M_R,Cropland,49,0,1,14,21,20,0,0,0,42,2
AFRICA_2024_GLC_FCS30D_2022_36PTU_M_R,Bareland,32,16,0,0,13,9,0,0,0,22,1
AFRICA_2024_GLC_FCS30D_2022_36PTU_M_R,Built-up,7,4,0,0,0,3,0,0,0,7,0
AFRICA_2024_GLC_FCS30D_2022_36PTU_M_R,Water,36,24,13,14,4,3,0,0,0,12,0
AFRICA_2024_GLC_FCS30D_2022_36PTU_M_R,Forest,23,22,9,10,18,0,0,0,0,29,0
AFRICA_2024_GLC_FCS30D_2022_36PTU_M_R,Grassland,0,5,0,0,0,4,0,0,0,8,0
AFRICA_2024_GLC_FCS30D_2022_36PTU_M_R,Wetland,1,1,0,0,0,0,0,0,0,1,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PTU_M_R,Grassland,0,14,0,2,4,13,4,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PTU_M_R,Wetland,0,4,0,0,0,2,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PTU_M_R,Built-up,0,2,0,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PTU_M_R,Forest,0,19,0,1,19,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PTU_M_R,Cropland,0,0,0,10,15,22,5,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PTU_M_R,Bareland,0,24,0,0,4,12,5,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PTU_M_R,Water,0,19,0,5,2,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PTU_M_R,Cropland,5,0,1,21,0,8,11,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PTU_M_R,Forest,1,12,0,10,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PTU_M_R,Grassland,0,7,0,10,0,4,3,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PTU_M_R,Water,0,1,0,6,0,1,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PTU_M_R,Wetland,0,1,0,2,0,4,1,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PTU_M_R,Built-up,0,5,0,6,0,1,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PTU_M_R,Bareland,0,2,0,0,0,0,1,0,0,0,0
