Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Non_Wetland
AFRICA_2024_WorldCover_2021_37NGJ_M_R,Shrubland,3,1,1,1,1,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NGJ_M_R,Grassland,0,7,2,1,0,8,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NGJ_M_R,Cropland,52,0,26,13,3,30,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NGJ_M_R,Lichens_and_Mosses,1,1,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NGJ_M_R,Bareland,38,10,0,0,5,10,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NGJ_M_R,Built-up,8,7,6,0,0,6,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NGJ_M_R,Water,69,26,50,1,0,50,6,0,0,0,0
AFRICA_2024_WorldCover_2021_37NGJ_M_R,Forest,57,21,21,5,8,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NGJ_M_R,Wetland,9,3,1,0,0,9,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NGJ_M_R,Shrubland,0,0,0,0,1,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NGJ_M_R,Grassland,0,0,0,0,5,0,0,1,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NGJ_M_R,Cropland,0,0,0,0,11,0,0,2,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NGJ_M_R,Bareland,0,0,0,0,19,0,0,6,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NGJ_M_R,Water,0,0,0,0,0,0,0,43,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NGJ_M_R,Forest,0,0,0,0,40,0,0,12,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NGJ_M_R,Wetland,0,0,0,0,1,0,0,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37NGJ_M_R,Water,42,48,38,25,0,32,13,0,30,4,0
AFRICA_2024_GLC_FCS30D_2022_37NGJ_M_R,Cropland,25,0,23,20,0,22,1,0,36,14,0
AFRICA_2024_GLC_FCS30D_2022_37NGJ_M_R,Bareland,25,32,0,8,5,11,2,0,22,4,0
AFRICA_2024_GLC_FCS30D_2022_37NGJ_M_R,Built-up,5,5,4,0,0,5,0,0,6,0,0
AFRICA_2024_GLC_FCS30D_2022_37NGJ_M_R,Forest,28,47,25,20,5,0,4,0,39,13,0
AFRICA_2024_GLC_FCS30D_2022_37NGJ_M_R,Grassland,0,8,7,2,0,6,0,0,9,1,0
AFRICA_2024_GLC_FCS30D_2022_37NGJ_M_R,Wetland,5,10,6,1,0,5,0,0,5,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NGJ_M_R,Grassland,0,19,2,3,10,13,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NGJ_M_R,Bareland,0,13,0,5,35,12,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NGJ_M_R,Forest,0,28,3,17,45,0,1,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NGJ_M_R,Cropland,0,0,5,21,21,23,1,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NGJ_M_R,Built-up,0,0,0,0,0,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NGJ_M_R,Water,0,4,11,0,0,6,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NGJ_M_R,Wetland,0,0,0,0,15,5,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NGJ_M_R,Cropland,10,0,7,0,3,13,1,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NGJ_M_R,Forest,8,14,7,0,11,0,9,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NGJ_M_R,Water,2,15,12,0,0,31,12,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NGJ_M_R,Grassland,0,6,8,0,4,4,2,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NGJ_M_R,Built-up,0,2,0,0,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NGJ_M_R,Bareland,0,3,0,0,7,2,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NGJ_M_R,Wetland,0,0,0,0,1,1,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NGJ_M_R,Cropland,0,0,0,0,0,0,1,0,0,0,2
AFRICA_2024_GWL_FCS30D_2022_37NGJ_M_R,Bareland,0,0,0,0,5,0,2,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NGJ_M_R,Wetland,0,0,0,0,0,0,0,0,0,0,37
AFRICA_2024_GWL_FCS30D_2022_37NGJ_M_R,Grassland,0,0,0,0,0,0,0,0,0,0,2
AFRICA_2024_GWL_FCS30D_2022_37NGJ_M_R,Forest,0,0,0,0,5,0,4,0,0,0,9
AFRICA_2024_GWL_FCS30D_2022_37NGJ_M_R,Water,0,0,0,0,0,0,13,0,0,0,11
