Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_38QKD_M_R,Shrubland,1,3,1,3,3,1,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38QKD_M_R,Grassland,0,1,0,2,1,0,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38QKD_M_R,Cropland,10,0,1,18,10,3,14,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38QKD_M_R,Wetland,21,27,0,36,6,33,12,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38QKD_M_R,Lichens_and_Mosses,2,1,1,1,1,0,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38QKD_M_R,Bareland,32,25,18,0,20,41,8,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38QKD_M_R,Built-up,17,16,3,20,0,8,10,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38QKD_M_R,Water,35,35,54,95,27,0,22,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38QKD_M_R,Forest,4,16,4,6,1,2,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38QKD_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38QKD_M_R,Cropland,0,0,1,0,0,0,0,2,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38QKD_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38QKD_M_R,Bareland,0,0,17,0,0,4,0,29,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38QKD_M_R,Built-up,0,0,3,0,0,1,0,3,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38QKD_M_R,Wetland,0,0,0,0,0,0,0,39,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38QKD_M_R,Water,0,0,44,0,0,0,0,48,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38QKD_M_R,Forest,0,0,1,0,0,0,0,4,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38QKD_M_R,Shrubland,0,0,0,0,0,3,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38QKD_M_R,Cropland,0,0,0,0,0,20,0,0,5,0,0,0
AFRICA_2024_GSW_Yearly_2021_38QKD_M_R,Wetland,0,0,0,0,0,62,0,0,36,0,0,0
AFRICA_2024_GSW_Yearly_2021_38QKD_M_R,Bareland,0,0,0,0,0,71,0,0,23,0,0,0
AFRICA_2024_GSW_Yearly_2021_38QKD_M_R,Built-up,0,0,0,0,0,28,0,0,6,0,0,0
AFRICA_2024_GSW_Yearly_2021_38QKD_M_R,Forest,0,0,0,0,0,7,0,0,1,0,0,0
AFRICA_2024_GSW_Yearly_2021_38QKD_M_R,Water,0,0,0,0,0,0,0,0,69,0,0,0
AFRICA_2024_GLC_FCS30D_2022_38QKD_M_R,Water,18,62,85,98,46,0,2,0,0,36,18,0
AFRICA_2024_GLC_FCS30D_2022_38QKD_M_R,Cropland,9,0,1,15,8,0,4,0,0,9,5,0
AFRICA_2024_GLC_FCS30D_2022_38QKD_M_R,Wetland,3,5,0,26,4,0,0,0,0,0,1,0
AFRICA_2024_GLC_FCS30D_2022_38QKD_M_R,Bareland,11,46,34,0,25,9,1,0,0,29,9,0
AFRICA_2024_GLC_FCS30D_2022_38QKD_M_R,Built-up,8,18,13,18,0,1,1,0,0,8,5,0
AFRICA_2024_GLC_FCS30D_2022_38QKD_M_R,Forest,4,23,2,12,4,0,0,0,0,4,3,0
AFRICA_2024_ESRI_Annual_LULC_2024_38QKD_M_R,Grassland,0,1,0,1,2,0,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38QKD_M_R,Wetland,0,5,0,25,24,39,19,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38QKD_M_R,Bareland,0,11,6,0,13,29,6,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38QKD_M_R,Built-up,0,2,0,4,0,1,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38QKD_M_R,Forest,0,3,0,0,2,1,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38QKD_M_R,Water,0,7,13,57,40,0,22,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38QKD_M_R,Cropland,0,0,0,3,5,2,6,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38QKD_M_R,Bareland,0,1,6,0,0,28,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38QKD_M_R,Cropland,0,0,1,11,0,18,3,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38QKD_M_R,Water,0,0,4,27,0,0,0,0,0,0,0,1
AFRICA_2024_DynamicWorld_2024_38QKD_M_R,Grassland,0,0,0,1,0,2,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38QKD_M_R,Wetland,0,0,0,14,0,53,1,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38QKD_M_R,Built-up,0,0,0,3,0,14,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38QKD_M_R,Forest,0,0,0,1,0,7,0,0,0,0,0,0
