Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_35NQH_M_R,Shrubland,3,3,3,2,2,3,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35NQH_M_R,Grassland,0,4,14,3,2,4,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35NQH_M_R,Cropland,29,0,14,5,6,8,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35NQH_M_R,Wetland,81,25,0,8,2,34,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35NQH_M_R,Bareland,14,2,2,0,8,3,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35NQH_M_R,Built-up,9,7,1,12,0,6,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35NQH_M_R,Forest,64,17,28,8,16,0,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35NQH_M_R,Water,38,3,27,8,2,21,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35NQH_M_R,Permanent_ice_and_snow,7,0,0,3,0,1,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35NQH_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35NQH_M_R,Cropland,0,0,3,0,0,0,0,21,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35NQH_M_R,Bareland,0,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35NQH_M_R,Forest,0,0,16,0,0,0,0,75,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35NQH_M_R,Wetland,0,0,0,0,0,0,2,150,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35NQH_M_R,Built-up,0,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35NQH_M_R,Grassland,0,0,5,0,0,0,0,22,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35NQH_M_R,Water,0,0,13,0,0,0,0,34,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35NQH_M_R,Shrubland,0,0,0,0,0,0,5,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35NQH_M_R,Grassland,0,0,0,0,0,0,8,0,0,0,0,0
