Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland
AFRICA_2024_WorldCover_2021_36NWJ_M_R,Shrubland,3,1,1,1,1,1,1,0,0,0
AFRICA_2024_WorldCover_2021_36NWJ_M_R,Grassland,0,9,7,3,10,1,5,0,0,0
AFRICA_2024_WorldCover_2021_36NWJ_M_R,Cropland,28,0,6,9,13,1,8,0,0,0
AFRICA_2024_WorldCover_2021_36NWJ_M_R,Wetland,5,1,0,3,0,0,2,0,0,0
AFRICA_2024_WorldCover_2021_36NWJ_M_R,Bareland,6,2,1,0,0,1,2,0,0,0
AFRICA_2024_WorldCover_2021_36NWJ_M_R,Built-up,8,8,0,6,0,1,7,0,0,0
AFRICA_2024_WorldCover_2021_36NWJ_M_R,Water,32,13,20,10,9,0,4,0,0,0
AFRICA_2024_WorldCover_2021_36NWJ_M_R,Forest,34,20,19,7,17,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NWJ_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0
AFRICA_2024_GWL_FCS30D_2022_36NWJ_M_R,Cropland,0,0,0,0,0,0,0,6,0,0
AFRICA_2024_GWL_FCS30D_2022_36NWJ_M_R,Bareland,0,0,0,0,0,0,0,1,0,0
AFRICA_2024_GWL_FCS30D_2022_36NWJ_M_R,Forest,0,0,4,0,0,2,0,19,0,0
AFRICA_2024_GWL_FCS30D_2022_36NWJ_M_R,Wetland,0,0,0,0,0,0,0,10,0,0
AFRICA_2024_GWL_FCS30D_2022_36NWJ_M_R,Water,0,0,8,0,0,0,0,17,0,0
AFRICA_2024_GWL_FCS30D_2022_36NWJ_M_R,Grassland,0,0,1,0,0,0,0,7,0,0
AFRICA_2024_GSW_Yearly_2021_36NWJ_M_R,Shrubland,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NWJ_M_R,Grassland,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NWJ_M_R,Cropland,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NWJ_M_R,Wetland,0,0,0,0,0,8,0,0,3,0
AFRICA_2024_GSW_Yearly_2021_36NWJ_M_R,Bareland,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NWJ_M_R,Water,0,0,0,0,0,0,0,0,9,0
AFRICA_2024_GSW_Yearly_2021_36NWJ_M_R,Forest,0,0,0,0,0,4,0,0,1,0
AFRICA_2024_GLC_FCS30D_2022_36NWJ_M_R,Water,13,15,8,13,7,0,22,0,0,36
AFRICA_2024_GLC_FCS30D_2022_36NWJ_M_R,Cropland,7,0,0,7,11,0,20,0,0,28
AFRICA_2024_GLC_FCS30D_2022_36NWJ_M_R,Wetland,1,2,0,1,0,0,3,0,0,3
AFRICA_2024_GLC_FCS30D_2022_36NWJ_M_R,Built-up,8,7,0,0,0,0,6,0,0,9
AFRICA_2024_GLC_FCS30D_2022_36NWJ_M_R,Forest,9,25,4,8,14,2,0,0,0,29
AFRICA_2024_GLC_FCS30D_2022_36NWJ_M_R,Grassland,0,10,1,3,3,0,12,0,0,16
AFRICA_2024_GLC_FCS30D_2022_36NWJ_M_R,Bareland,0,0,0,0,0,0,2,0,0,1
AFRICA_2024_ESRI_Annual_LULC_2024_36NWJ_M_R,Grassland,0,14,0,0,9,1,17,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NWJ_M_R,Wetland,0,7,0,0,0,8,9,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NWJ_M_R,Bareland,0,2,0,0,0,1,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NWJ_M_R,Built-up,0,1,0,0,0,0,1,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NWJ_M_R,Forest,0,13,0,0,18,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NWJ_M_R,Cropland,0,0,0,0,16,0,15,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NWJ_M_R,Water,0,10,0,0,14,0,17,0,0,0
AFRICA_2024_DynamicWorld_2024_36NWJ_M_R,Cropland,9,0,0,0,0,10,8,0,0,0
AFRICA_2024_DynamicWorld_2024_36NWJ_M_R,Wetland,2,0,0,0,0,4,3,0,0,0
AFRICA_2024_DynamicWorld_2024_36NWJ_M_R,Built-up,1,6,0,0,0,11,8,0,0,0
AFRICA_2024_DynamicWorld_2024_36NWJ_M_R,Forest,9,2,0,1,0,15,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NWJ_M_R,Grassland,0,2,0,0,0,3,1,0,0,0
AFRICA_2024_DynamicWorld_2024_36NWJ_M_R,Water,0,0,0,0,0,0,1,0,0,0
