Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_37PHM_M_R,Shrubland,1,2,2,1,1,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PHM_M_R,Grassland,0,9,22,2,1,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PHM_M_R,Cropland,40,0,56,31,7,14,9,0,0,0,0
AFRICA_2024_WorldCover_2021_37PHM_M_R,Lichens_and_Mosses,1,1,0,1,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PHM_M_R,Bareland,41,29,23,0,16,5,11,0,0,0,0
AFRICA_2024_WorldCover_2021_37PHM_M_R,Built-up,7,3,3,7,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PHM_M_R,Forest,30,25,52,13,1,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PHM_M_R,Wetland,5,5,0,2,0,0,3,0,0,0,0
AFRICA_2024_WorldCover_2021_37PHM_M_R,Water,8,11,18,20,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PHM_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PHM_M_R,Grassland,0,0,0,0,0,0,0,23,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PHM_M_R,Cropland,0,0,1,0,0,0,0,62,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PHM_M_R,Bareland,0,0,0,0,0,0,1,26,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PHM_M_R,Forest,0,0,2,0,0,0,1,61,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PHM_M_R,Wetland,0,0,0,0,0,0,0,26,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PHM_M_R,Built-up,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PHM_M_R,Water,0,0,8,0,0,0,0,11,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PHM_M_R,Shrubland,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PHM_M_R,Grassland,0,0,0,0,0,0,19,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_37PHM_M_R,Cropland,0,0,0,0,0,0,43,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PHM_M_R,Bareland,0,0,0,0,0,0,44,0,3,0,0
AFRICA_2024_GSW_Yearly_2021_37PHM_M_R,Forest,0,0,0,0,0,0,14,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PHM_M_R,Wetland,0,0,0,0,0,0,12,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PHM_M_R,Water,0,0,0,0,0,0,0,0,3,0,0
AFRICA_2024_GLC_FCS30D_2022_37PHM_M_R,Water,21,13,8,25,11,3,0,0,0,7,0
AFRICA_2024_GLC_FCS30D_2022_37PHM_M_R,Cropland,51,0,1,31,22,21,0,0,0,39,11
AFRICA_2024_GLC_FCS30D_2022_37PHM_M_R,Wetland,3,7,0,11,2,3,0,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37PHM_M_R,Bareland,39,33,0,0,23,11,1,0,0,36,11
AFRICA_2024_GLC_FCS30D_2022_37PHM_M_R,Built-up,6,5,0,4,0,1,0,0,0,4,2
AFRICA_2024_GLC_FCS30D_2022_37PHM_M_R,Forest,35,31,2,21,6,0,1,0,0,23,7
AFRICA_2024_GLC_FCS30D_2022_37PHM_M_R,Grassland,0,10,0,5,1,10,0,0,0,7,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PHM_M_R,Grassland,0,6,0,3,3,13,1,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PHM_M_R,Bareland,0,26,2,0,19,16,13,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PHM_M_R,Built-up,0,1,0,1,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PHM_M_R,Cropland,0,0,6,14,15,31,10,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PHM_M_R,Water,0,4,1,3,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PHM_M_R,Wetland,0,4,0,0,1,4,3,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PHM_M_R,Forest,0,18,9,5,7,0,1,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PHM_M_R,Cropland,3,0,1,11,0,15,6,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PHM_M_R,Bareland,1,16,1,0,0,2,5,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PHM_M_R,Forest,3,11,0,4,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PHM_M_R,Grassland,0,6,1,7,0,3,3,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PHM_M_R,Water,0,12,0,11,0,2,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PHM_M_R,Wetland,0,13,0,1,0,4,3,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PHM_M_R,Built-up,0,2,0,4,0,1,0,0,0,0,0
