,0
AFRICA_2024_GLC_FCS30D_2022_37NBE_M_R,574
AFRICA_2024_DynamicWorld_2024_37NBE_M_R,480
AFRICA_2024_WorldCover_2021_37NBE_M_R,465
AFRICA_2024_ESRI_Annual_LULC_2024_37NBE_M_R,390
AFRICA_2024_GWL_FCS30D_2022_37NBE_M_R,100
AFRICA_2024_GSW_Yearly_2021_37NBE_M_R,94
