Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_37PBL_M_R,Shrubland,1,3,3,2,1,1,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBL_M_R,Grassland,0,30,59,6,7,0,17,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBL_M_R,Cropland,45,0,68,36,28,2,35,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBL_M_R,Wetland,19,43,0,1,0,2,25,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBL_M_R,Lichens_and_Mosses,1,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBL_M_R,Bareland,18,9,4,0,6,1,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBL_M_R,Built-up,10,10,8,9,0,0,9,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBL_M_R,Water,52,70,112,31,3,0,56,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PBL_M_R,Forest,52,61,94,27,28,4,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PBL_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PBL_M_R,Grassland,0,0,2,0,0,0,0,71,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PBL_M_R,Cropland,0,0,15,0,0,2,0,93,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PBL_M_R,Bareland,0,0,0,0,0,0,0,5,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PBL_M_R,Built-up,0,0,0,0,0,0,0,8,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PBL_M_R,Forest,0,0,16,0,0,8,0,124,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PBL_M_R,Wetland,0,0,0,0,0,8,0,190,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PBL_M_R,Water,0,0,22,0,0,0,0,95,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PBL_M_R,Shrubland,0,0,0,0,0,3,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PBL_M_R,Cropland,0,0,0,0,0,67,0,0,3,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PBL_M_R,Wetland,0,0,0,0,0,80,0,0,12,0,0,0
