Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_37NCG_M_R,Shrubland,3,3,1,1,1,2,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NCG_M_R,Grassland,0,41,45,26,12,47,13,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NCG_M_R,Cropland,103,0,61,56,33,78,25,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NCG_M_R,Wetland,95,68,0,54,2,114,62,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NCG_M_R,Lichens_and_Mosses,1,2,0,1,0,1,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NCG_M_R,Bareland,37,22,2,0,11,23,9,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NCG_M_R,Built-up,12,10,4,9,0,9,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NCG_M_R,Forest,78,61,59,49,30,0,27,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NCG_M_R,Water,80,65,80,79,9,97,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NCG_M_R,Permanent_ice_and_snow,5,1,0,0,0,1,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NCG_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NCG_M_R,Cropland,0,0,32,0,0,0,4,154,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NCG_M_R,Bareland,0,0,4,0,0,0,3,13,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NCG_M_R,Forest,0,0,30,0,0,0,13,160,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NCG_M_R,Wetland,0,0,0,0,0,0,14,449,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NCG_M_R,Water,0,0,32,0,0,0,0,164,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NCG_M_R,Grassland,0,0,7,0,0,0,3,112,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NCG_M_R,Built-up,0,0,1,0,0,0,0,4,0,0,0,0
