Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_35PNK_M_R,Shrubland,3,3,3,3,3,1,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PNK_M_R,Grassland,0,9,47,3,3,1,14,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PNK_M_R,Cropland,49,0,43,21,10,1,13,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PNK_M_R,Wetland,117,32,0,21,6,8,52,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PNK_M_R,Lichens_and_Mosses,1,0,2,1,1,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PNK_M_R,Bareland,50,13,37,0,11,17,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PNK_M_R,Built-up,16,7,11,10,0,0,7,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PNK_M_R,Water,112,26,117,78,1,0,53,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PNK_M_R,Forest,53,24,57,9,7,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PNK_M_R,Permanent_ice_and_snow,9,0,2,4,0,2,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PNK_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PNK_M_R,Grassland,0,0,8,0,0,0,0,62,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PNK_M_R,Cropland,0,0,7,0,0,0,0,54,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PNK_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PNK_M_R,Bareland,0,0,4,0,0,4,0,66,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PNK_M_R,Built-up,0,0,0,0,0,0,0,12,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PNK_M_R,Forest,0,0,15,0,0,2,0,74,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PNK_M_R,Wetland,0,0,0,0,0,9,0,267,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PNK_M_R,Water,0,0,25,0,0,0,0,122,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PNK_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNK_M_R,Shrubland,0,0,0,0,0,6,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNK_M_R,Grassland,0,0,0,0,0,30,0,0,2,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNK_M_R,Cropland,0,0,0,0,0,39,0,0,2,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNK_M_R,Wetland,0,0,0,0,0,123,0,0,20,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNK_M_R,Lichens_and_Mosses,0,0,0,0,0,1,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNK_M_R,Bareland,0,0,0,0,0,70,0,0,10,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNK_M_R,Built-up,0,0,0,0,0,5,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNK_M_R,Forest,0,0,0,0,0,33,0,0,4,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNK_M_R,Water,0,0,0,0,0,0,0,0,74,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNK_M_R,Permanent_ice_and_snow,0,0,0,0,0,6,0,0,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_35PNK_M_R,Water,38,44,25,50,33,0,31,0,0,108,8,0
