Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_38NLJ_M_R,Shrubland,3,3,1,2,1,1,1,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLJ_M_R,Grassland,0,3,3,2,1,1,1,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLJ_M_R,Cropland,22,0,13,3,3,9,7,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLJ_M_R,Wetland,8,3,0,2,0,6,2,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLJ_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLJ_M_R,Bareland,11,10,2,0,0,1,1,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLJ_M_R,Built-up,12,8,7,6,0,6,7,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLJ_M_R,Water,22,15,13,11,0,0,4,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLJ_M_R,Forest,12,7,3,1,2,1,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38NLJ_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38NLJ_M_R,Grassland,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38NLJ_M_R,Cropland,0,0,2,0,0,1,0,13,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38NLJ_M_R,Bareland,0,0,0,0,0,0,0,2,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38NLJ_M_R,Forest,0,0,1,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38NLJ_M_R,Wetland,0,0,0,0,0,0,0,1,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38NLJ_M_R,Built-up,0,0,0,0,0,0,0,7,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38NLJ_M_R,Water,0,0,6,0,0,0,0,7,0,0,0
AFRICA_2024_GSW_Yearly_2021_38NLJ_M_R,Shrubland,0,0,0,0,0,2,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38NLJ_M_R,Grassland,0,0,0,0,0,7,0,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_38NLJ_M_R,Cropland,0,0,0,0,0,24,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38NLJ_M_R,Wetland,0,0,0,0,0,17,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38NLJ_M_R,Bareland,0,0,0,0,0,4,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38NLJ_M_R,Water,0,0,0,0,0,0,0,0,11,0,0
AFRICA_2024_GSW_Yearly_2021_38NLJ_M_R,Forest,0,0,0,0,0,5,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38NLJ_M_R,Built-up,0,0,0,0,0,11,0,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_38NLJ_M_R,Water,17,15,6,10,10,0,3,0,0,16,0
AFRICA_2024_GLC_FCS30D_2022_38NLJ_M_R,Cropland,16,0,2,10,9,1,9,0,0,18,1
AFRICA_2024_GLC_FCS30D_2022_38NLJ_M_R,Wetland,0,0,0,0,1,0,0,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_38NLJ_M_R,Bareland,6,3,0,0,3,0,2,0,0,5,0
AFRICA_2024_GLC_FCS30D_2022_38NLJ_M_R,Built-up,9,11,0,10,0,0,10,0,0,9,2
AFRICA_2024_GLC_FCS30D_2022_38NLJ_M_R,Forest,9,4,1,4,2,0,0,0,0,12,1
AFRICA_2024_ESRI_Annual_LULC_2024_38NLJ_M_R,Water,0,13,0,1,13,0,8,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38NLJ_M_R,Grassland,0,3,0,1,3,2,4,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38NLJ_M_R,Wetland,0,10,0,1,9,4,2,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38NLJ_M_R,Bareland,0,1,0,0,1,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38NLJ_M_R,Built-up,0,1,0,1,0,0,1,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38NLJ_M_R,Forest,0,1,0,0,1,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38NLJ_M_R,Cropland,0,0,0,1,1,1,5,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38NLJ_M_R,Grassland,0,2,0,1,0,1,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38NLJ_M_R,Forest,0,1,0,0,0,0,0,0,0,0,0
