Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_35PPN_M_R,Shrubland,3,3,2,3,1,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PPN_M_R,Grassland,0,4,3,3,1,3,1,0,0,0,0
AFRICA_2024_WorldCover_2021_35PPN_M_R,Cropland,53,0,21,26,7,20,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PPN_M_R,Wetland,31,16,0,7,0,24,6,0,0,0,0
AFRICA_2024_WorldCover_2021_35PPN_M_R,Lichens_and_Mosses,1,0,0,1,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PPN_M_R,Bareland,65,32,39,0,12,20,27,0,0,0,0
AFRICA_2024_WorldCover_2021_35PPN_M_R,Built-up,9,6,2,9,0,8,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PPN_M_R,Water,68,47,43,75,0,49,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PPN_M_R,Forest,57,25,15,29,6,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PPN_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PPN_M_R,Grassland,0,0,0,0,0,0,0,6,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PPN_M_R,Cropland,0,0,3,0,0,0,2,21,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PPN_M_R,Bareland,0,0,15,0,0,0,6,38,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PPN_M_R,Built-up,0,0,0,0,0,0,0,2,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PPN_M_R,Forest,0,0,20,0,0,0,2,23,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PPN_M_R,Wetland,0,0,0,0,0,0,0,31,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PPN_M_R,Water,0,0,42,0,0,0,0,31,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PPN_M_R,Shrubland,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PPN_M_R,Grassland,0,0,0,0,0,0,11,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_35PPN_M_R,Cropland,0,0,0,0,0,0,48,0,3,0,0
AFRICA_2024_GSW_Yearly_2021_35PPN_M_R,Wetland,0,0,0,0,0,0,39,0,6,0,0
AFRICA_2024_GSW_Yearly_2021_35PPN_M_R,Bareland,0,0,0,0,0,0,90,0,19,0,0
AFRICA_2024_GSW_Yearly_2021_35PPN_M_R,Built-up,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PPN_M_R,Water,0,0,0,0,0,0,0,0,45,0,0
AFRICA_2024_GSW_Yearly_2021_35PPN_M_R,Forest,0,0,0,0,0,0,63,0,1,0,0
AFRICA_2024_GLC_FCS30D_2022_35PPN_M_R,Cropland,38,0,3,7,20,30,2,0,0,38,4
AFRICA_2024_GLC_FCS30D_2022_35PPN_M_R,Wetland,3,7,0,0,0,6,0,0,0,9,0
AFRICA_2024_GLC_FCS30D_2022_35PPN_M_R,Bareland,46,19,15,0,32,35,6,0,0,42,8
AFRICA_2024_GLC_FCS30D_2022_35PPN_M_R,Built-up,7,0,0,3,0,5,0,0,0,7,1
AFRICA_2024_GLC_FCS30D_2022_35PPN_M_R,Water,47,24,42,27,24,33,0,0,0,39,0
AFRICA_2024_GLC_FCS30D_2022_35PPN_M_R,Forest,34,32,20,9,24,0,2,0,0,46,2
AFRICA_2024_GLC_FCS30D_2022_35PPN_M_R,Grassland,0,0,0,0,0,1,0,0,0,2,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PPN_M_R,Grassland,0,7,0,1,5,6,3,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PPN_M_R,Wetland,0,10,0,5,1,18,21,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PPN_M_R,Built-up,0,2,0,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PPN_M_R,Forest,0,13,0,0,12,0,16,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PPN_M_R,Bareland,0,44,0,0,22,14,34,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PPN_M_R,Cropland,0,0,0,3,6,11,4,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PPN_M_R,Water,0,16,0,26,0,25,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PPN_M_R,Grassland,0,6,3,9,0,5,4,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PPN_M_R,Wetland,0,9,0,33,0,15,13,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PPN_M_R,Bareland,0,7,0,0,0,1,8,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PPN_M_R,Water,0,8,1,61,0,11,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PPN_M_R,Forest,0,7,8,13,0,0,10,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PPN_M_R,Built-up,0,2,0,10,0,2,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PPN_M_R,Cropland,0,0,0,21,0,7,3,0,0,0,0
