Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36PVB_M_R,Shrubland,3,3,3,1,1,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVB_M_R,Grassland,0,31,29,7,2,16,1,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVB_M_R,Cropland,99,0,48,69,34,93,33,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVB_M_R,Wetland,97,107,0,23,7,111,29,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVB_M_R,Lichens_and_Mosses,2,0,0,1,0,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVB_M_R,Bareland,67,62,13,0,25,47,25,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVB_M_R,Built-up,21,22,0,19,0,21,4,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVB_M_R,Water,60,99,33,63,4,91,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVB_M_R,Forest,39,44,25,2,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVB_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVB_M_R,Grassland,0,0,5,0,0,0,0,82,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVB_M_R,Cropland,0,0,36,0,0,0,7,157,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVB_M_R,Forest,0,0,14,0,0,0,0,80,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVB_M_R,Wetland,0,0,0,0,0,0,3,320,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVB_M_R,Water,0,0,52,0,0,0,0,78,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVB_M_R,Bareland,0,0,13,0,0,0,6,40,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVB_M_R,Built-up,0,0,0,0,0,0,0,8,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVB_M_R,Shrubland,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVB_M_R,Grassland,0,0,0,0,0,0,39,0,4,0,0
AFRICA_2024_GSW_Yearly_2021_36PVB_M_R,Cropland,0,0,0,0,0,0,160,0,29,0,0
AFRICA_2024_GSW_Yearly_2021_36PVB_M_R,Wetland,0,0,0,0,0,0,125,0,33,0,0
AFRICA_2024_GSW_Yearly_2021_36PVB_M_R,Bareland,0,0,0,0,0,0,116,0,19,0,0
AFRICA_2024_GSW_Yearly_2021_36PVB_M_R,Built-up,0,0,0,0,0,0,25,0,2,0,0
AFRICA_2024_GSW_Yearly_2021_36PVB_M_R,Water,0,0,0,0,0,0,0,0,90,0,0
AFRICA_2024_GSW_Yearly_2021_36PVB_M_R,Forest,0,0,0,0,0,0,20,0,3,0,0
AFRICA_2024_GLC_FCS30D_2022_36PVB_M_R,Cropland,100,0,36,49,61,44,7,0,0,83,16
AFRICA_2024_GLC_FCS30D_2022_36PVB_M_R,Water,95,96,52,56,44,11,0,0,0,46,2
AFRICA_2024_GLC_FCS30D_2022_36PVB_M_R,Wetland,76,66,0,17,22,36,3,0,0,67,1
AFRICA_2024_GLC_FCS30D_2022_36PVB_M_R,Bareland,79,63,13,0,51,3,6,0,0,46,15
AFRICA_2024_GLC_FCS30D_2022_36PVB_M_R,Built-up,22,18,0,10,0,1,0,0,0,11,5
AFRICA_2024_GLC_FCS30D_2022_36PVB_M_R,Forest,44,39,14,7,15,0,0,0,0,46,0
AFRICA_2024_GLC_FCS30D_2022_36PVB_M_R,Grassland,0,21,5,2,2,15,0,0,0,27,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVB_M_R,Water,0,72,46,57,54,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVB_M_R,Grassland,0,41,48,5,14,9,6,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVB_M_R,Wetland,0,93,0,10,24,16,45,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVB_M_R,Bareland,0,56,22,0,54,0,27,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVB_M_R,Built-up,0,3,1,3,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVB_M_R,Forest,0,44,45,1,15,0,4,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVB_M_R,Cropland,0,0,74,29,63,20,28,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVB_M_R,Cropland,29,0,37,43,0,31,29,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVB_M_R,Wetland,45,43,0,22,0,35,52,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVB_M_R,Forest,4,13,12,2,0,0,5,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVB_M_R,Water,3,22,27,42,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVB_M_R,Grassland,0,15,8,14,0,11,9,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVB_M_R,Bareland,0,20,5,0,0,0,15,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVB_M_R,Built-up,0,20,7,21,0,2,7,0,0,0,0
