Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_36NZN_M_R,Shrubland,3,1,1,2,1,3,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZN_M_R,Grassland,0,22,17,15,14,41,8,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZN_M_R,Cropland,61,0,12,41,38,43,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZN_M_R,Lichens_and_Mosses,1,0,0,1,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZN_M_R,Bareland,32,9,0,0,6,12,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZN_M_R,Built-up,14,7,1,11,0,10,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZN_M_R,Forest,84,53,42,45,31,0,18,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZN_M_R,Wetland,63,35,0,44,9,72,27,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZN_M_R,Water,90,46,39,86,4,87,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZN_M_R,Permanent_ice_and_snow,1,0,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZN_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZN_M_R,Forest,0,0,32,0,0,0,15,153,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZN_M_R,Cropland,0,0,7,0,0,0,0,53,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZN_M_R,Wetland,0,0,0,0,0,0,10,229,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZN_M_R,Grassland,0,0,6,0,0,0,0,68,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZN_M_R,Bareland,0,0,0,0,0,0,0,15,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZN_M_R,Built-up,0,0,0,0,0,0,0,5,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZN_M_R,Water,0,0,33,0,0,0,0,90,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NZN_M_R,Shrubland,0,0,0,0,0,0,3,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NZN_M_R,Cropland,0,0,0,0,0,0,12,0,6,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NZN_M_R,Wetland,0,0,0,0,0,0,103,0,32,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NZN_M_R,Bareland,0,0,0,0,0,0,17,0,2,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NZN_M_R,Forest,0,0,0,0,0,0,99,0,30,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NZN_M_R,Built-up,0,0,0,0,0,0,4,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NZN_M_R,Grassland,0,0,0,0,0,0,31,0,8,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NZN_M_R,Water,0,0,0,0,0,0,0,0,79,0,0,0
AFRICA_2024_GLC_FCS30D_2022_36NZN_M_R,Cropland,33,0,7,34,32,40,0,0,0,45,10,0
AFRICA_2024_GLC_FCS30D_2022_36NZN_M_R,Wetland,8,33,0,57,24,40,10,0,0,46,0,0
AFRICA_2024_GLC_FCS30D_2022_36NZN_M_R,Bareland,15,20,0,0,14,19,0,0,0,28,6,0
AFRICA_2024_GLC_FCS30D_2022_36NZN_M_R,Built-up,8,7,0,9,0,11,0,0,0,11,2,0
AFRICA_2024_GLC_FCS30D_2022_36NZN_M_R,Water,28,57,33,72,46,48,0,0,0,70,4,0
AFRICA_2024_GLC_FCS30D_2022_36NZN_M_R,Forest,42,60,32,63,53,0,15,0,0,74,12,0
AFRICA_2024_GLC_FCS30D_2022_36NZN_M_R,Grassland,0,27,6,36,22,34,0,0,0,46,2,0
AFRICA_2024_GLC_FCS30D_2022_36NZN_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NZN_M_R,Grassland,0,34,49,1,19,71,26,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NZN_M_R,Bareland,0,22,10,0,37,7,21,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NZN_M_R,Built-up,0,2,3,0,0,2,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NZN_M_R,Forest,0,43,83,1,32,0,63,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NZN_M_R,Cropland,0,0,37,2,27,34,25,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NZN_M_R,Wetland,0,16,0,1,2,57,60,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NZN_M_R,Water,0,23,81,5,19,58,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NZN_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NZN_M_R,Cropland,17,0,4,8,0,15,13,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NZN_M_R,Wetland,47,14,0,0,0,39,23,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NZN_M_R,Bareland,5,13,5,0,0,7,13,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NZN_M_R,Built-up,5,11,1,3,0,11,5,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NZN_M_R,Forest,42,28,36,6,0,0,28,0,0,0,0,4
AFRICA_2024_DynamicWorld_2024_36NZN_M_R,Water,26,7,47,0,0,56,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NZN_M_R,Grassland,0,7,2,5,0,7,5,0,0,0,0,0
