Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_35PRL_M_R,Shrubland,3,3,3,2,1,1,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PRL_M_R,Grassland,0,5,38,8,1,7,21,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PRL_M_R,Cropland,66,0,39,24,9,7,15,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PRL_M_R,Wetland,122,3,0,28,17,43,74,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PRL_M_R,Lichens_and_Mosses,1,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PRL_M_R,Bareland,53,8,19,0,16,4,8,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PRL_M_R,Built-up,20,3,6,11,0,2,8,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PRL_M_R,Water,128,11,118,51,11,0,71,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PRL_M_R,Forest,65,4,66,13,7,18,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PRL_M_R,Permanent_ice_and_snow,5,2,0,4,0,1,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PRL_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PRL_M_R,Grassland,0,0,8,0,0,2,0,75,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PRL_M_R,Cropland,0,0,3,0,0,1,0,53,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PRL_M_R,Bareland,0,0,0,0,0,0,0,36,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PRL_M_R,Built-up,0,0,0,0,0,0,0,12,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PRL_M_R,Forest,0,0,23,0,0,13,0,121,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PRL_M_R,Wetland,0,0,0,0,0,20,0,302,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PRL_M_R,Water,0,0,36,0,0,0,0,134,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PRL_M_R,Shrubland,0,0,0,0,0,5,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PRL_M_R,Grassland,0,0,0,0,0,31,0,0,1,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PRL_M_R,Cropland,0,0,0,0,0,29,0,0,4,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PRL_M_R,Wetland,0,0,0,0,0,116,0,0,33,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PRL_M_R,Bareland,0,0,0,0,0,38,0,0,2,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PRL_M_R,Built-up,0,0,0,0,0,10,0,0,2,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PRL_M_R,Water,0,0,0,0,0,0,0,0,67,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PRL_M_R,Forest,0,0,0,0,0,56,0,0,10,0,0,0
AFRICA_2024_GLC_FCS30D_2022_35PRL_M_R,Water,21,31,36,45,26,0,49,0,0,122,0,0
AFRICA_2024_GLC_FCS30D_2022_35PRL_M_R,Cropland,16,0,3,18,16,1,16,0,0,67,1,0
AFRICA_2024_GLC_FCS30D_2022_35PRL_M_R,Wetland,27,26,0,35,14,20,54,0,0,97,0,0
AFRICA_2024_GLC_FCS30D_2022_35PRL_M_R,Bareland,15,11,0,0,17,0,11,0,0,57,2,0
AFRICA_2024_GLC_FCS30D_2022_35PRL_M_R,Built-up,7,5,0,1,0,0,5,0,0,19,4,0
