Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_36PVR_M_R,Shrubland,3,1,3,2,1,1,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVR_M_R,Grassland,0,1,37,3,1,7,30,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVR_M_R,Cropland,71,0,30,10,4,15,13,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVR_M_R,Wetland,114,0,0,2,0,44,63,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVR_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVR_M_R,Bareland,32,0,7,0,1,1,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVR_M_R,Built-up,13,1,2,5,0,0,5,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVR_M_R,Water,129,0,76,19,0,0,65,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVR_M_R,Forest,95,0,65,4,3,28,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVR_M_R,Permanent_ice_and_snow,3,0,0,1,0,1,2,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVR_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVR_M_R,Grassland,0,0,10,0,0,6,0,78,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVR_M_R,Cropland,0,0,1,0,0,0,0,38,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVR_M_R,Bareland,0,0,0,0,0,0,0,8,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVR_M_R,Built-up,0,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVR_M_R,Forest,0,0,24,0,0,9,0,119,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVR_M_R,Wetland,0,0,0,0,0,11,0,228,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVR_M_R,Water,0,0,27,0,0,0,0,95,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVR_M_R,Shrubland,0,0,0,0,0,4,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVR_M_R,Grassland,0,0,0,0,0,44,0,0,8,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVR_M_R,Cropland,0,0,0,0,0,26,0,0,4,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVR_M_R,Wetland,0,0,0,0,0,102,0,0,30,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVR_M_R,Bareland,0,0,0,0,0,12,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVR_M_R,Built-up,0,0,0,0,0,5,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVR_M_R,Water,0,0,0,0,0,0,0,0,56,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVR_M_R,Forest,0,0,0,0,0,81,0,0,17,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVR_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_36PVR_M_R,Water,17,15,27,50,13,0,45,0,0,93,0,0
AFRICA_2024_GLC_FCS30D_2022_36PVR_M_R,Cropland,11,0,1,19,10,0,18,0,0,58,1,0
AFRICA_2024_GLC_FCS30D_2022_36PVR_M_R,Wetland,6,20,0,39,15,11,43,0,0,72,0,0
AFRICA_2024_GLC_FCS30D_2022_36PVR_M_R,Built-up,2,2,0,2,0,0,2,0,0,11,0,0
AFRICA_2024_GLC_FCS30D_2022_36PVR_M_R,Forest,22,23,24,35,17,9,0,0,0,82,1,0
AFRICA_2024_GLC_FCS30D_2022_36PVR_M_R,Grassland,0,13,10,27,8,6,24,0,0,47,1,0
AFRICA_2024_GLC_FCS30D_2022_36PVR_M_R,Bareland,2,5,0,0,3,0,4,0,0,12,1,0
AFRICA_2024_GLC_FCS30D_2022_36PVR_M_R,Permanent_ice_and_snow,0,0,0,1,1,0,0,0,0,4,1,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVR_M_R,Grassland,0,23,38,0,5,22,48,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVR_M_R,Wetland,0,22,0,0,3,51,78,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVR_M_R,Built-up,0,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVR_M_R,Forest,0,15,42,0,8,25,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVR_M_R,Bareland,0,5,0,0,1,1,8,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVR_M_R,Water,0,22,69,0,6,0,85,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVR_M_R,Cropland,0,0,7,0,14,2,23,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVR_M_R,Water,30,24,38,2,0,0,32,0,0,0,0,1
AFRICA_2024_DynamicWorld_2024_36PVR_M_R,Wetland,55,28,0,1,0,43,42,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVR_M_R,Forest,24,15,19,1,0,16,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVR_M_R,Grassland,0,7,5,6,0,3,5,0,0,0,0,1
AFRICA_2024_DynamicWorld_2024_36PVR_M_R,Bareland,0,2,1,0,0,1,1,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVR_M_R,Built-up,0,3,0,0,0,1,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVR_M_R,Cropland,0,0,1,1,0,1,1,0,0,0,0,0
