Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_37NHF_M_R,Shrubland,3,3,1,1,1,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NHF_M_R,Grassland,0,21,10,4,1,10,1,0,0,0,0
AFRICA_2024_WorldCover_2021_37NHF_M_R,Cropland,73,0,19,20,2,64,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NHF_M_R,Wetland,39,23,0,2,0,19,1,0,0,0,0
AFRICA_2024_WorldCover_2021_37NHF_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NHF_M_R,Bareland,49,31,4,0,12,12,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NHF_M_R,Built-up,10,4,0,6,0,6,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NHF_M_R,Water,83,60,12,49,0,50,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NHF_M_R,Forest,57,34,20,4,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NHF_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NHF_M_R,Grassland,0,0,2,0,0,0,0,22,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NHF_M_R,Cropland,0,0,22,0,0,0,11,32,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NHF_M_R,Forest,0,0,11,0,0,0,6,29,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NHF_M_R,Wetland,0,0,0,0,0,0,0,80,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NHF_M_R,Water,0,0,27,0,0,0,0,12,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NHF_M_R,Bareland,0,0,8,0,0,0,9,4,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NHF_M_R,Shrubland,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NHF_M_R,Grassland,0,0,0,0,0,0,29,0,4,0,0
AFRICA_2024_GSW_Yearly_2021_37NHF_M_R,Cropland,0,0,0,0,0,0,75,0,18,0,0
AFRICA_2024_GSW_Yearly_2021_37NHF_M_R,Wetland,0,0,0,0,0,0,20,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_37NHF_M_R,Bareland,0,0,0,0,0,0,46,0,12,0,0
AFRICA_2024_GSW_Yearly_2021_37NHF_M_R,Built-up,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NHF_M_R,Forest,0,0,0,0,0,0,30,0,3,0,0
AFRICA_2024_GSW_Yearly_2021_37NHF_M_R,Water,0,0,0,0,0,0,0,0,55,0,0
AFRICA_2024_GLC_FCS30D_2022_37NHF_M_R,Cropland,57,0,22,34,13,17,11,0,0,59,2
AFRICA_2024_GLC_FCS30D_2022_37NHF_M_R,Bareland,46,22,8,0,24,4,9,0,0,34,3
AFRICA_2024_GLC_FCS30D_2022_37NHF_M_R,Built-up,6,5,0,4,0,2,0,0,0,7,0
AFRICA_2024_GLC_FCS30D_2022_37NHF_M_R,Water,43,43,27,28,18,17,0,0,0,36,3
AFRICA_2024_GLC_FCS30D_2022_37NHF_M_R,Forest,44,47,11,28,11,0,6,0,0,48,8
AFRICA_2024_GLC_FCS30D_2022_37NHF_M_R,Grassland,0,17,2,4,1,4,0,0,0,27,0
AFRICA_2024_GLC_FCS30D_2022_37NHF_M_R,Wetland,18,17,0,5,2,6,0,0,0,23,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NHF_M_R,Grassland,0,25,2,5,5,46,12,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NHF_M_R,Wetland,0,17,0,0,0,23,23,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NHF_M_R,Bareland,0,28,0,0,13,6,25,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NHF_M_R,Water,0,29,0,16,0,6,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NHF_M_R,Forest,0,38,2,1,7,0,24,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NHF_M_R,Built-up,0,0,0,1,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NHF_M_R,Cropland,0,0,0,9,13,38,31,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NHF_M_R,Cropland,18,0,13,16,0,22,20,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NHF_M_R,Wetland,4,11,0,8,0,8,6,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NHF_M_R,Water,2,14,8,31,0,6,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NHF_M_R,Forest,8,13,7,2,0,0,6,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NHF_M_R,Grassland,0,11,10,9,0,8,6,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NHF_M_R,Bareland,0,11,0,0,0,1,11,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NHF_M_R,Built-up,0,1,0,2,0,0,0,0,0,0,0
