Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36NVJ_M_R,Shrubland,3,2,1,3,1,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NVJ_M_R,Grassland,0,10,5,3,7,5,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NVJ_M_R,Cropland,33,0,10,8,14,10,1,0,0,0,0
AFRICA_2024_WorldCover_2021_36NVJ_M_R,Wetland,14,1,0,3,0,9,1,0,0,0,0
AFRICA_2024_WorldCover_2021_36NVJ_M_R,Bareland,3,1,0,0,0,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NVJ_M_R,Built-up,13,9,4,7,0,8,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NVJ_M_R,Water,53,16,20,26,8,52,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NVJ_M_R,Forest,51,24,16,10,21,0,7,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NVJ_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NVJ_M_R,Cropland,0,0,1,0,0,0,0,10,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NVJ_M_R,Forest,0,0,16,0,0,0,2,18,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NVJ_M_R,Wetland,0,0,0,0,0,0,0,6,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NVJ_M_R,Built-up,0,0,0,0,0,0,0,4,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NVJ_M_R,Water,0,0,21,0,0,0,0,17,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NVJ_M_R,Grassland,0,0,2,0,0,0,0,5,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NVJ_M_R,Shrubland,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NVJ_M_R,Grassland,0,0,0,0,0,0,5,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NVJ_M_R,Wetland,0,0,0,0,0,0,15,0,4,0,0
AFRICA_2024_GSW_Yearly_2021_36NVJ_M_R,Bareland,0,0,0,0,0,0,4,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_36NVJ_M_R,Built-up,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NVJ_M_R,Forest,0,0,0,0,0,0,26,0,9,0,0
AFRICA_2024_GSW_Yearly_2021_36NVJ_M_R,Cropland,0,0,0,0,0,0,7,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NVJ_M_R,Water,0,0,0,0,0,0,0,0,46,0,0
AFRICA_2024_GLC_FCS30D_2022_36NVJ_M_R,Water,19,22,21,36,16,44,0,0,0,49,0
AFRICA_2024_GLC_FCS30D_2022_36NVJ_M_R,Cropland,6,0,1,11,10,27,0,0,0,30,0
AFRICA_2024_GLC_FCS30D_2022_36NVJ_M_R,Wetland,0,0,0,0,0,2,0,0,0,3,0
AFRICA_2024_GLC_FCS30D_2022_36NVJ_M_R,Built-up,8,9,0,5,0,9,0,0,0,10,1
AFRICA_2024_GLC_FCS30D_2022_36NVJ_M_R,Forest,7,26,16,21,15,0,2,0,0,49,0
AFRICA_2024_GLC_FCS30D_2022_36NVJ_M_R,Grassland,0,7,2,2,1,16,0,0,0,19,0
AFRICA_2024_GLC_FCS30D_2022_36NVJ_M_R,Bareland,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NVJ_M_R,Water,0,19,0,0,16,21,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NVJ_M_R,Grassland,0,13,0,0,8,18,4,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NVJ_M_R,Wetland,0,12,0,0,2,15,11,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NVJ_M_R,Bareland,0,1,0,0,1,0,3,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NVJ_M_R,Built-up,0,3,0,0,0,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NVJ_M_R,Forest,0,22,0,0,18,0,19,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NVJ_M_R,Cropland,0,0,0,0,13,11,1,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NVJ_M_R,Cropland,7,0,0,0,0,9,12,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NVJ_M_R,Wetland,4,0,0,0,0,5,8,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NVJ_M_R,Built-up,2,5,0,0,0,6,12,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NVJ_M_R,Forest,16,2,2,0,0,0,18,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NVJ_M_R,Water,1,0,0,0,0,4,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NVJ_M_R,Grassland,0,1,0,0,0,2,3,0,0,0,0
