Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_35PPM_M_R,Shrubland,3,3,3,2,1,3,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PPM_M_R,Grassland,0,12,16,4,1,6,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PPM_M_R,Cropland,33,0,26,15,9,10,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PPM_M_R,Wetland,48,32,0,9,0,16,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PPM_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PPM_M_R,Bareland,36,21,20,0,4,2,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PPM_M_R,Built-up,9,6,1,7,0,2,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PPM_M_R,Water,69,37,41,49,0,17,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PPM_M_R,Forest,49,21,20,9,4,0,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PPM_M_R,Permanent_ice_and_snow,2,0,0,1,0,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PPM_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PPM_M_R,Grassland,0,0,4,0,0,0,0,25,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PPM_M_R,Cropland,0,0,9,0,0,0,1,34,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PPM_M_R,Bareland,0,0,2,0,0,0,2,21,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PPM_M_R,Built-up,0,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PPM_M_R,Forest,0,0,9,0,0,0,0,27,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PPM_M_R,Wetland,0,0,0,0,0,0,0,69,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PPM_M_R,Water,0,0,24,0,0,0,0,32,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PPM_M_R,Shrubland,0,0,0,0,0,0,5,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PPM_M_R,Grassland,0,0,0,0,0,0,14,0,2,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PPM_M_R,Cropland,0,0,0,0,0,0,26,0,2,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PPM_M_R,Wetland,0,0,0,0,0,0,40,0,7,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PPM_M_R,Bareland,0,0,0,0,0,0,29,0,1,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PPM_M_R,Built-up,0,0,0,0,0,0,3,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PPM_M_R,Water,0,0,0,0,0,0,0,0,40,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PPM_M_R,Forest,0,0,0,0,0,0,27,0,1,0,0,0
AFRICA_2024_GLC_FCS30D_2022_35PPM_M_R,Water,27,27,24,19,8,34,0,0,0,48,0,0
AFRICA_2024_GLC_FCS30D_2022_35PPM_M_R,Cropland,24,0,9,3,7,27,1,0,0,39,0,0
AFRICA_2024_GLC_FCS30D_2022_35PPM_M_R,Wetland,8,7,0,3,1,10,0,0,0,28,0,0
AFRICA_2024_GLC_FCS30D_2022_35PPM_M_R,Built-up,5,1,0,0,0,5,0,0,0,5,0,0
AFRICA_2024_GLC_FCS30D_2022_35PPM_M_R,Forest,17,13,9,11,10,0,0,0,0,51,0,0
AFRICA_2024_GLC_FCS30D_2022_35PPM_M_R,Grassland,0,1,4,3,0,7,0,0,0,27,0,0
AFRICA_2024_GLC_FCS30D_2022_35PPM_M_R,Bareland,20,8,2,0,7,17,2,0,0,21,1,0
AFRICA_2024_GLC_FCS30D_2022_35PPM_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,0,2,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PPM_M_R,Grassland,0,14,5,0,7,16,3,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PPM_M_R,Wetland,0,25,0,0,1,26,9,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PPM_M_R,Built-up,0,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PPM_M_R,Cropland,0,0,4,0,1,12,2,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PPM_M_R,Water,0,14,0,5,4,17,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PPM_M_R,Forest,0,13,2,0,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PPM_M_R,Bareland,0,13,1,0,3,0,11,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PPM_M_R,Cropland,5,0,4,14,0,5,8,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PPM_M_R,Wetland,14,14,0,21,0,11,18,0,0,0,0,2
AFRICA_2024_DynamicWorld_2024_35PPM_M_R,Forest,7,5,5,1,0,0,6,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PPM_M_R,Water,0,4,4,13,0,1,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PPM_M_R,Grassland,0,4,4,9,0,3,5,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PPM_M_R,Built-up,0,1,0,4,0,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PPM_M_R,Bareland,0,0,0,0,0,0,1,0,0,0,0,0
