Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_37NBG_M_R,Shrubland,3,2,1,1,1,1,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBG_M_R,Grassland,0,17,11,19,10,3,17,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBG_M_R,Cropland,74,0,14,49,29,19,43,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBG_M_R,Wetland,57,24,0,17,0,11,38,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBG_M_R,Lichens_and_Mosses,1,1,0,1,0,0,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBG_M_R,Bareland,49,31,5,0,10,35,28,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBG_M_R,Built-up,11,9,4,10,0,2,10,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBG_M_R,Forest,71,40,17,48,26,15,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBG_M_R,Water,68,43,17,57,8,0,35,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBG_M_R,Permanent_ice_and_snow,5,2,0,0,1,0,3,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBG_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBG_M_R,Forest,0,0,13,0,0,5,0,43,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBG_M_R,Cropland,0,0,16,0,0,0,0,33,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBG_M_R,Wetland,0,0,0,0,0,0,0,99,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBG_M_R,Grassland,0,0,6,0,0,0,0,32,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBG_M_R,Built-up,0,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBG_M_R,Bareland,0,0,14,0,0,2,0,9,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBG_M_R,Water,0,0,21,0,0,0,0,28,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBG_M_R,Shrubland,0,0,0,0,0,1,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBG_M_R,Cropland,0,0,0,0,0,23,0,0,4,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBG_M_R,Bareland,0,0,0,0,0,35,0,0,18,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBG_M_R,Grassland,0,0,0,0,0,6,0,0,3,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBG_M_R,Water,0,0,0,0,0,0,0,0,35,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBG_M_R,Forest,0,0,0,0,0,23,0,0,4,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBG_M_R,Wetland,0,0,0,0,0,6,0,0,3,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37NBG_M_R,Water,38,44,21,59,26,0,60,0,0,57,6,0
AFRICA_2024_GLC_FCS30D_2022_37NBG_M_R,Cropland,32,0,16,47,30,0,49,0,0,57,23,0
AFRICA_2024_GLC_FCS30D_2022_37NBG_M_R,Wetland,9,10,0,12,5,0,19,0,0,26,1,0
AFRICA_2024_GLC_FCS30D_2022_37NBG_M_R,Bareland,37,35,14,0,21,2,34,0,0,39,8,0
AFRICA_2024_GLC_FCS30D_2022_37NBG_M_R,Built-up,8,9,0,7,0,0,8,0,0,10,4,0
AFRICA_2024_GLC_FCS30D_2022_37NBG_M_R,Forest,32,41,13,36,29,5,0,0,0,58,14,0
AFRICA_2024_GLC_FCS30D_2022_37NBG_M_R,Grassland,0,20,6,20,12,0,25,0,0,31,2,0
AFRICA_2024_GLC_FCS30D_2022_37NBG_M_R,Permanent_ice_and_snow,0,5,0,1,0,0,5,0,0,2,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NBG_M_R,Grassland,0,45,16,4,22,20,38,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NBG_M_R,Wetland,0,33,0,2,2,31,26,0,0,0,0,0
