Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Non_Water,Non_Wetland,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_38NLN_M_R,Shrubland,3,2,1,1,1,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLN_M_R,Grassland,0,5,3,1,1,1,1,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLN_M_R,Cropland,14,0,4,0,7,1,1,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLN_M_R,Wetland,5,1,1,0,1,0,3,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLN_M_R,Lichens_and_Mosses,1,1,1,0,1,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLN_M_R,Bareland,12,2,0,3,1,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLN_M_R,Built-up,5,0,5,0,2,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLN_M_R,Water,7,1,7,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLN_M_R,Forest,15,8,2,0,0,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38NLN_M_R,Shrubland,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38NLN_M_R,Grassland,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38NLN_M_R,Cropland,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38NLN_M_R,Wetland,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38NLN_M_R,Bareland,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38NLN_M_R,Built-up,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38NLN_M_R,Water,0,0,0,0,0,0,0,1,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38NLN_M_R,Grassland,0,0,0,0,0,0,0,0,1,0,0
AFRICA_2024_GWL_FCS30D_2022_38NLN_M_R,Cropland,0,0,0,0,0,0,0,0,1,0,0
AFRICA_2024_GWL_FCS30D_2022_38NLN_M_R,Water,0,0,0,0,0,3,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38NLN_M_R,Forest,0,0,0,0,0,1,0,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_38NLN_M_R,Water,6,3,4,1,0,3,0,0,0,2,0
AFRICA_2024_GLC_FCS30D_2022_38NLN_M_R,Cropland,10,0,1,0,3,0,0,0,0,12,0
AFRICA_2024_GLC_FCS30D_2022_38NLN_M_R,Bareland,6,1,0,4,0,0,0,0,0,6,1
AFRICA_2024_GLC_FCS30D_2022_38NLN_M_R,Built-up,3,0,3,0,0,0,0,0,0,4,0
AFRICA_2024_GLC_FCS30D_2022_38NLN_M_R,Forest,12,11,7,3,0,1,0,0,0,15,2
AFRICA_2024_GLC_FCS30D_2022_38NLN_M_R,Grassland,0,3,0,0,0,0,0,0,0,5,0
AFRICA_2024_ESRI_Annual_LULC_2024_38NLN_M_R,Grassland,0,1,1,3,8,0,1,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38NLN_M_R,Wetland,0,0,1,0,3,0,1,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38NLN_M_R,Built-up,0,0,1,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38NLN_M_R,Bareland,0,0,0,1,3,0,1,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38NLN_M_R,Cropland,0,0,0,0,11,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38NLN_M_R,Cropland,2,0,0,0,1,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38NLN_M_R,Grassland,0,3,1,0,1,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38NLN_M_R,Bareland,0,1,0,0,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38NLN_M_R,Forest,0,1,0,0,0,0,0,0,0,0,0
