Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36PUS_M_R,Shrubland,3,3,3,1,2,1,2,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUS_M_R,Grassland,0,6,41,1,1,2,32,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUS_M_R,Cropland,60,0,48,7,2,1,15,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUS_M_R,Wetland,96,15,0,3,0,21,67,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUS_M_R,Bareland,27,6,19,0,0,0,2,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUS_M_R,Built-up,10,1,2,5,0,0,5,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUS_M_R,Water,90,4,58,10,1,0,79,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUS_M_R,Forest,75,12,48,11,1,6,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUS_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUS_M_R,Grassland,0,0,7,0,0,2,0,82,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUS_M_R,Cropland,0,0,1,0,0,0,0,65,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUS_M_R,Bareland,0,0,0,0,0,0,0,23,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUS_M_R,Built-up,0,0,0,0,0,0,0,2,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUS_M_R,Forest,0,0,15,0,0,4,0,110,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUS_M_R,Wetland,0,0,0,0,0,9,0,249,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUS_M_R,Water,0,0,18,0,0,0,0,107,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PUS_M_R,Shrubland,0,0,0,0,0,4,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PUS_M_R,Grassland,0,0,0,0,0,29,0,0,3,0,0
AFRICA_2024_GSW_Yearly_2021_36PUS_M_R,Cropland,0,0,0,0,0,21,0,0,3,0,0
AFRICA_2024_GSW_Yearly_2021_36PUS_M_R,Bareland,0,0,0,0,0,6,0,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_36PUS_M_R,Built-up,0,0,0,0,0,2,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PUS_M_R,Forest,0,0,0,0,0,52,0,0,5,0,0
AFRICA_2024_GSW_Yearly_2021_36PUS_M_R,Wetland,0,0,0,0,0,79,0,0,22,0,0
AFRICA_2024_GSW_Yearly_2021_36PUS_M_R,Water,0,0,0,0,0,0,0,0,41,0,0
AFRICA_2024_GLC_FCS30D_2022_36PUS_M_R,Cropland,17,0,1,9,8,0,24,0,0,48,1
AFRICA_2024_GLC_FCS30D_2022_36PUS_M_R,Wetland,20,37,0,16,15,9,47,0,0,77,0
AFRICA_2024_GLC_FCS30D_2022_36PUS_M_R,Built-up,2,5,0,1,0,0,2,0,0,7,0
AFRICA_2024_GLC_FCS30D_2022_36PUS_M_R,Water,28,42,18,23,9,0,43,0,0,79,0
AFRICA_2024_GLC_FCS30D_2022_36PUS_M_R,Forest,23,34,15,18,12,4,0,0,0,72,0
AFRICA_2024_GLC_FCS30D_2022_36PUS_M_R,Grassland,0,19,7,20,6,2,23,0,0,37,0
AFRICA_2024_GLC_FCS30D_2022_36PUS_M_R,Bareland,5,13,0,0,2,0,14,0,0,18,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUS_M_R,Grassland,0,21,42,0,5,19,28,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUS_M_R,Wetland,0,24,0,1,3,47,37,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUS_M_R,Forest,0,19,53,0,3,21,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUS_M_R,Water,0,12,93,3,8,0,10,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUS_M_R,Bareland,0,13,4,0,2,7,3,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUS_M_R,Cropland,0,0,12,0,5,6,11,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUS_M_R,Cropland,4,0,6,11,0,6,4,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUS_M_R,Wetland,44,16,0,4,0,41,38,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUS_M_R,Water,12,3,36,0,0,0,26,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUS_M_R,Forest,16,8,15,2,0,9,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUS_M_R,Grassland,0,6,3,6,0,4,7,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUS_M_R,Bareland,0,2,0,0,0,2,1,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUS_M_R,Built-up,0,2,0,0,0,1,0,0,0,0,0
