datasets,count
"AFRICA_2024_DynamicWorld_2024_36PXA_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PXA_M_R,AFRICA_2024_GLC_FCS30D_2022_36PXA_M_R,AFRICA_2024_WorldCover_2021_36PXA_M_R",384
"AFRICA_2024_DynamicWorld_2024_36PXA_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PXA_M_R,AFRICA_2024_GLC_FCS30D_2022_36PXA_M_R,AFRICA_2024_GSW_Yearly_2021_36PXA_M_R,AFRICA_2024_WorldCover_2021_36PXA_M_R",274
"AFRICA_2024_DynamicWorld_2024_36PXA_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PXA_M_R,AFRICA_2024_GLC_FCS30D_2022_36PXA_M_R,AFRICA_2024_GWL_FCS30D_2022_36PXA_M_R,AFRICA_2024_WorldCover_2021_36PXA_M_R",230
"AFRICA_2024_DynamicWorld_2024_36PXA_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PXA_M_R,AFRICA_2024_GLC_FCS30D_2022_36PXA_M_R,AFRICA_2024_GSW_Yearly_2021_36PXA_M_R,AFRICA_2024_GWL_FCS30D_2022_36PXA_M_R,AFRICA_2024_WorldCover_2021_36PXA_M_R",177
"AFRICA_2024_DynamicWorld_2024_36PXA_M_R,AFRICA_2024_GLC_FCS30D_2022_36PXA_M_R,AFRICA_2024_WorldCover_2021_36PXA_M_R",159
"AFRICA_2024_DynamicWorld_2024_36PXA_M_R,AFRICA_2024_GLC_FCS30D_2022_36PXA_M_R,AFRICA_2024_GSW_Yearly_2021_36PXA_M_R,AFRICA_2024_WorldCover_2021_36PXA_M_R",114
"AFRICA_2024_DynamicWorld_2024_36PXA_M_R,AFRICA_2024_GLC_FCS30D_2022_36PXA_M_R,AFRICA_2024_GWL_FCS30D_2022_36PXA_M_R,AFRICA_2024_WorldCover_2021_36PXA_M_R",101
"AFRICA_2024_DynamicWorld_2024_36PXA_M_R,AFRICA_2024_GLC_FCS30D_2022_36PXA_M_R,AFRICA_2024_GSW_Yearly_2021_36PXA_M_R,AFRICA_2024_GWL_FCS30D_2022_36PXA_M_R,AFRICA_2024_WorldCover_2021_36PXA_M_R",95
"AFRICA_2024_ESRI_Annual_LULC_2024_36PXA_M_R,AFRICA_2024_GLC_FCS30D_2022_36PXA_M_R,AFRICA_2024_WorldCover_2021_36PXA_M_R",93
"AFRICA_2024_DynamicWorld_2024_36PXA_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PXA_M_R,AFRICA_2024_WorldCover_2021_36PXA_M_R",45
"AFRICA_2024_GLC_FCS30D_2022_36PXA_M_R,AFRICA_2024_WorldCover_2021_36PXA_M_R",38
"AFRICA_2024_DynamicWorld_2024_36PXA_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PXA_M_R,AFRICA_2024_GLC_FCS30D_2022_36PXA_M_R",36
