Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_38PLA_M_R,Shrubland,3,3,1,3,1,1,3,0,0,0,0
AFRICA_2024_WorldCover_2021_38PLA_M_R,Grassland,0,3,1,3,1,2,3,0,0,0,0
AFRICA_2024_WorldCover_2021_38PLA_M_R,Cropland,27,0,13,30,12,7,24,0,0,0,0
AFRICA_2024_WorldCover_2021_38PLA_M_R,Wetland,1,8,0,8,0,5,2,0,0,0,0
AFRICA_2024_WorldCover_2021_38PLA_M_R,Lichens_and_Mosses,1,2,0,1,1,0,1,0,0,0,0
AFRICA_2024_WorldCover_2021_38PLA_M_R,Bareland,29,38,23,0,21,22,14,0,0,0,0
AFRICA_2024_WorldCover_2021_38PLA_M_R,Built-up,11,11,0,10,0,8,10,0,0,0,0
AFRICA_2024_WorldCover_2021_38PLA_M_R,Water,6,18,13,50,0,0,11,0,0,0,0
AFRICA_2024_WorldCover_2021_38PLA_M_R,Forest,11,22,11,7,3,7,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PLA_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PLA_M_R,Grassland,0,0,0,0,0,0,0,2,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PLA_M_R,Cropland,0,0,3,0,0,0,0,14,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PLA_M_R,Water,0,0,20,0,0,0,0,9,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PLA_M_R,Forest,0,0,2,0,0,1,0,11,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PLA_M_R,Wetland,0,0,0,0,0,1,0,14,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PLA_M_R,Bareland,0,0,13,0,0,6,0,36,0,0,0
AFRICA_2024_GSW_Yearly_2021_38PLA_M_R,Shrubland,0,0,0,0,0,4,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38PLA_M_R,Grassland,0,0,0,0,0,4,0,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_38PLA_M_R,Cropland,0,0,0,0,0,16,0,0,2,0,0
AFRICA_2024_GSW_Yearly_2021_38PLA_M_R,Wetland,0,0,0,0,0,12,0,0,6,0,0
AFRICA_2024_GSW_Yearly_2021_38PLA_M_R,Bareland,0,0,0,0,0,50,0,0,15,0,0
AFRICA_2024_GSW_Yearly_2021_38PLA_M_R,Built-up,0,0,0,0,0,8,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38PLA_M_R,Forest,0,0,0,0,0,9,0,0,5,0,0
AFRICA_2024_GSW_Yearly_2021_38PLA_M_R,Water,0,0,0,0,0,0,0,0,22,0,0
AFRICA_2024_GLC_FCS30D_2022_38PLA_M_R,Water,36,18,23,36,14,0,0,0,0,16,1
AFRICA_2024_GLC_FCS30D_2022_38PLA_M_R,Cropland,31,0,3,26,19,0,10,0,0,22,17
AFRICA_2024_GLC_FCS30D_2022_38PLA_M_R,Bareland,53,33,14,0,31,7,0,0,0,37,18
AFRICA_2024_GLC_FCS30D_2022_38PLA_M_R,Built-up,8,8,0,8,0,0,7,0,0,8,8
AFRICA_2024_GLC_FCS30D_2022_38PLA_M_R,Forest,26,23,2,14,8,1,0,0,0,15,5
AFRICA_2024_GLC_FCS30D_2022_38PLA_M_R,Wetland,4,2,0,4,3,1,0,0,0,1,0
AFRICA_2024_ESRI_Annual_LULC_2024_38PLA_M_R,Grassland,0,4,1,2,2,0,1,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38PLA_M_R,Wetland,0,6,0,3,3,20,3,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38PLA_M_R,Bareland,0,34,16,0,29,32,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38PLA_M_R,Water,0,4,0,17,13,0,4,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38PLA_M_R,Built-up,0,2,0,1,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38PLA_M_R,Forest,0,19,0,0,8,11,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38PLA_M_R,Cropland,0,0,1,9,10,8,3,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38PLA_M_R,Grassland,0,2,0,3,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38PLA_M_R,Bareland,0,7,0,0,0,10,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38PLA_M_R,Wetland,0,1,0,24,0,7,1,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38PLA_M_R,Water,0,0,1,15,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38PLA_M_R,Cropland,0,0,0,17,0,1,10,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38PLA_M_R,Built-up,0,0,0,11,0,0,0,0,0,0,0
