Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_37PER_M_R,Shrubland,2,2,1,1,1,1,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PER_M_R,Grassland,0,24,14,4,3,0,12,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PER_M_R,Cropland,58,0,17,48,27,17,34,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PER_M_R,Wetland,4,16,0,3,0,10,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PER_M_R,Lichens_and_Mosses,1,1,0,1,0,0,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PER_M_R,Bareland,56,47,2,0,22,17,15,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PER_M_R,Built-up,14,16,0,10,0,1,9,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PER_M_R,Water,76,80,21,46,2,0,13,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PER_M_R,Forest,48,34,14,28,22,8,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PER_M_R,Permanent_ice_and_snow,0,0,0,2,0,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PER_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PER_M_R,Cropland,0,0,13,0,0,5,0,25,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PER_M_R,Bareland,0,0,9,0,0,1,0,2,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PER_M_R,Forest,0,0,6,0,0,5,0,14,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PER_M_R,Water,0,0,32,0,0,0,0,20,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PER_M_R,Grassland,0,0,1,0,0,0,0,21,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PER_M_R,Wetland,0,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PER_M_R,Shrubland,0,0,0,0,0,2,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PER_M_R,Grassland,0,0,0,0,0,10,0,0,2,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PER_M_R,Cropland,0,0,0,0,0,81,0,0,12,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PER_M_R,Wetland,0,0,0,0,0,19,0,0,5,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PER_M_R,Bareland,0,0,0,0,0,61,0,0,7,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PER_M_R,Built-up,0,0,0,0,0,3,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PER_M_R,Water,0,0,0,0,0,0,0,0,36,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PER_M_R,Forest,0,0,0,0,0,24,0,0,2,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37PER_M_R,Water,53,49,32,45,22,0,40,0,0,47,0,0
AFRICA_2024_GLC_FCS30D_2022_37PER_M_R,Cropland,57,0,13,39,32,5,35,0,0,52,20,0
AFRICA_2024_GLC_FCS30D_2022_37PER_M_R,Bareland,49,32,9,0,29,1,13,0,0,44,11,0
AFRICA_2024_GLC_FCS30D_2022_37PER_M_R,Built-up,13,10,0,7,0,0,5,0,0,11,6,0
AFRICA_2024_GLC_FCS30D_2022_37PER_M_R,Forest,31,27,6,28,24,5,0,0,0,40,16,0
AFRICA_2024_GLC_FCS30D_2022_37PER_M_R,Grassland,0,18,1,8,5,0,17,0,0,16,0,0
AFRICA_2024_GLC_FCS30D_2022_37PER_M_R,Wetland,1,2,0,1,0,0,0,0,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37PER_M_R,Permanent_ice_and_snow,2,1,0,0,1,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PER_M_R,Grassland,0,34,6,2,18,5,20,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PER_M_R,Bareland,0,51,0,0,33,39,18,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PER_M_R,Built-up,0,4,0,1,0,1,3,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PER_M_R,Water,0,73,2,12,13,0,7,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PER_M_R,Forest,0,34,0,2,35,6,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PER_M_R,Cropland,0,0,2,11,42,19,32,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PER_M_R,Wetland,0,6,0,0,3,3,1,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PER_M_R,Cropland,18,0,6,31,0,25,15,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PER_M_R,Wetland,2,4,0,9,0,9,3,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PER_M_R,Water,2,6,4,45,0,0,10,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PER_M_R,Forest,10,13,0,3,0,1,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PER_M_R,Built-up,2,11,0,12,0,0,11,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PER_M_R,Grassland,0,6,1,9,0,4,4,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PER_M_R,Bareland,0,7,0,0,0,8,3,0,0,0,0,2
