Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36PWT_M_R,Shrubland,3,3,2,1,1,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PWT_M_R,Grassland,0,12,9,1,1,4,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PWT_M_R,Cropland,48,0,14,9,4,10,5,0,0,0,0
AFRICA_2024_WorldCover_2021_36PWT_M_R,Wetland,26,14,0,3,0,5,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PWT_M_R,Bareland,19,5,2,0,3,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PWT_M_R,Built-up,8,4,1,5,0,4,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PWT_M_R,Forest,43,18,21,8,1,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PWT_M_R,Water,46,44,33,25,0,16,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PWT_M_R,Permanent_ice_and_snow,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PWT_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PWT_M_R,Cropland,0,0,2,0,0,0,0,24,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PWT_M_R,Forest,0,0,5,0,0,0,0,22,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PWT_M_R,Wetland,0,0,0,0,0,0,2,66,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PWT_M_R,Built-up,0,0,0,0,0,0,0,1,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PWT_M_R,Grassland,0,0,1,0,0,0,0,10,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PWT_M_R,Water,0,0,16,0,0,0,0,32,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PWT_M_R,Bareland,0,0,0,0,0,0,0,2,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PWT_M_R,Shrubland,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PWT_M_R,Grassland,0,0,0,0,0,0,4,0,3,0,0
AFRICA_2024_GSW_Yearly_2021_36PWT_M_R,Cropland,0,0,0,0,0,0,32,0,3,0,0
AFRICA_2024_GSW_Yearly_2021_36PWT_M_R,Forest,0,0,0,0,0,0,10,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PWT_M_R,Wetland,0,0,0,0,0,0,24,0,2,0,0
AFRICA_2024_GSW_Yearly_2021_36PWT_M_R,Water,0,0,0,0,0,0,0,0,26,0,0
AFRICA_2024_GSW_Yearly_2021_36PWT_M_R,Bareland,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PWT_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_36PWT_M_R,Cropland,13,0,2,8,6,16,0,0,0,31,2
AFRICA_2024_GLC_FCS30D_2022_36PWT_M_R,Wetland,1,27,0,1,0,6,2,0,0,29,0
AFRICA_2024_GLC_FCS30D_2022_36PWT_M_R,Built-up,4,3,0,1,0,1,0,0,0,7,0
AFRICA_2024_GLC_FCS30D_2022_36PWT_M_R,Water,27,48,16,22,1,14,0,0,0,45,0
AFRICA_2024_GLC_FCS30D_2022_36PWT_M_R,Forest,13,36,5,5,9,0,0,0,0,43,0
AFRICA_2024_GLC_FCS30D_2022_36PWT_M_R,Grassland,0,11,1,0,0,10,0,0,0,17,0
AFRICA_2024_GLC_FCS30D_2022_36PWT_M_R,Bareland,6,10,0,0,2,3,0,0,0,9,0
AFRICA_2024_GLC_FCS30D_2022_36PWT_M_R,Permanent_ice_and_snow,0,1,0,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PWT_M_R,Grassland,0,11,0,0,4,6,6,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PWT_M_R,Cropland,0,0,2,0,9,17,14,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PWT_M_R,Wetland,0,2,0,0,0,11,10,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PWT_M_R,Water,0,14,9,2,4,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PWT_M_R,Bareland,0,5,0,0,4,3,3,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PWT_M_R,Forest,0,12,0,0,5,0,9,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PWT_M_R,Cropland,10,0,8,10,0,10,8,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PWT_M_R,Wetland,2,1,0,0,0,3,4,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PWT_M_R,Forest,1,6,1,0,0,0,2,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PWT_M_R,Water,0,3,7,1,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PWT_M_R,Grassland,0,3,1,3,0,3,4,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PWT_M_R,Bareland,0,1,0,0,0,0,1,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PWT_M_R,Built-up,0,3,0,2,0,0,0,0,0,0,0
