Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_37NDH_M_R,Shrubland,3,2,3,2,1,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NDH_M_R,Grassland,0,41,50,20,15,30,8,0,0,0,0
AFRICA_2024_WorldCover_2021_37NDH_M_R,Cropland,73,0,55,52,30,48,12,0,0,0,0
AFRICA_2024_WorldCover_2021_37NDH_M_R,Wetland,68,80,0,25,0,69,34,0,0,0,0
AFRICA_2024_WorldCover_2021_37NDH_M_R,Lichens_and_Mosses,1,1,0,1,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NDH_M_R,Bareland,35,27,1,0,15,12,2,0,0,0,0
AFRICA_2024_WorldCover_2021_37NDH_M_R,Built-up,22,22,10,16,0,15,2,0,0,0,0
AFRICA_2024_WorldCover_2021_37NDH_M_R,Water,81,71,78,67,4,70,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NDH_M_R,Forest,58,50,69,31,25,0,16,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NDH_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NDH_M_R,Grassland,0,0,5,0,0,0,3,104,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NDH_M_R,Cropland,0,0,12,0,0,0,7,129,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NDH_M_R,Bareland,0,0,1,0,0,0,0,10,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NDH_M_R,Forest,0,0,12,0,0,0,8,136,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NDH_M_R,Wetland,0,0,0,0,0,0,15,349,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NDH_M_R,Built-up,0,0,1,0,0,0,0,14,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NDH_M_R,Water,0,0,33,0,0,0,0,127,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NDH_M_R,Shrubland,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NDH_M_R,Grassland,0,0,0,0,0,0,46,0,10,0,0
AFRICA_2024_GSW_Yearly_2021_37NDH_M_R,Cropland,0,0,0,0,0,0,77,0,9,0,0
AFRICA_2024_GSW_Yearly_2021_37NDH_M_R,Bareland,0,0,0,0,0,0,14,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NDH_M_R,Water,0,0,0,0,0,0,0,0,57,0,0
AFRICA_2024_GSW_Yearly_2021_37NDH_M_R,Forest,0,0,0,0,0,0,67,0,6,0,0
AFRICA_2024_GSW_Yearly_2021_37NDH_M_R,Wetland,0,0,0,0,0,0,133,0,19,0,0
AFRICA_2024_GSW_Yearly_2021_37NDH_M_R,Built-up,0,0,0,0,0,0,18,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37NDH_M_R,Water,28,71,33,65,24,76,0,0,0,80,5
AFRICA_2024_GLC_FCS30D_2022_37NDH_M_R,Cropland,43,0,12,50,42,56,7,0,0,74,16
AFRICA_2024_GLC_FCS30D_2022_37NDH_M_R,Wetland,16,66,0,52,10,65,15,0,0,81,2
AFRICA_2024_GLC_FCS30D_2022_37NDH_M_R,Bareland,24,26,1,0,18,21,0,0,0,27,6
AFRICA_2024_GLC_FCS30D_2022_37NDH_M_R,Built-up,16,19,1,12,0,13,0,0,0,18,7
AFRICA_2024_GLC_FCS30D_2022_37NDH_M_R,Forest,34,57,12,48,35,0,8,0,0,68,12
AFRICA_2024_GLC_FCS30D_2022_37NDH_M_R,Grassland,0,41,5,33,16,50,3,0,0,57,1
AFRICA_2024_ESRI_Annual_LULC_2024_37NDH_M_R,Grassland,0,50,51,2,37,45,30,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NDH_M_R,Wetland,0,62,0,0,48,33,75,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NDH_M_R,Bareland,0,26,5,0,32,12,20,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NDH_M_R,Built-up,0,4,0,2,0,4,1,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NDH_M_R,Forest,0,52,55,0,51,0,47,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NDH_M_R,Cropland,0,0,39,7,51,37,34,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NDH_M_R,Water,0,48,84,0,60,17,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NDH_M_R,Water,24,21,65,4,0,40,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NDH_M_R,Cropland,32,0,38,20,0,23,17,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NDH_M_R,Wetland,52,21,0,2,0,46,35,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NDH_M_R,Bareland,2,5,4,0,0,3,5,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NDH_M_R,Built-up,8,14,4,11,0,10,5,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NDH_M_R,Forest,29,23,18,12,0,0,15,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NDH_M_R,Grassland,0,6,4,5,0,4,3,0,0,0,0
