Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Non_Wetland
AFRICA_2024_WorldCover_2021_37PDN_M_R,Shrubland,2,2,1,1,1,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDN_M_R,Grassland,0,15,13,11,1,21,10,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDN_M_R,Cropland,49,0,38,31,8,38,22,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDN_M_R,Wetland,6,9,2,0,6,9,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDN_M_R,Lichens_and_Mosses,1,1,1,0,1,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDN_M_R,Bareland,52,37,0,13,26,30,7,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDN_M_R,Built-up,12,13,10,0,1,13,5,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDN_M_R,Water,71,51,53,1,0,62,15,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDN_M_R,Forest,61,37,32,25,16,0,14,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDN_M_R,Shrubland,0,0,0,0,2,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDN_M_R,Grassland,0,0,0,0,1,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDN_M_R,Cropland,0,0,0,0,36,0,0,6,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDN_M_R,Wetland,0,0,0,0,14,0,0,2,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDN_M_R,Bareland,0,0,0,0,60,0,0,18,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDN_M_R,Built-up,0,0,0,0,4,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDN_M_R,Forest,0,0,0,0,57,0,0,4,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDN_M_R,Water,0,0,0,0,0,0,0,39,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37PDN_M_R,Water,26,49,74,39,0,38,48,0,34,5,0
AFRICA_2024_GLC_FCS30D_2022_37PDN_M_R,Cropland,31,0,44,26,6,33,13,0,42,26,0
AFRICA_2024_GLC_FCS30D_2022_37PDN_M_R,Bareland,24,33,0,27,2,22,16,0,30,9,0
AFRICA_2024_GLC_FCS30D_2022_37PDN_M_R,Built-up,8,10,11,0,0,8,1,0,10,6,0
AFRICA_2024_GLC_FCS30D_2022_37PDN_M_R,Forest,29,36,54,32,9,0,10,0,46,21,0
AFRICA_2024_GLC_FCS30D_2022_37PDN_M_R,Grassland,0,15,12,9,1,14,0,0,19,6,0
AFRICA_2024_GLC_FCS30D_2022_37PDN_M_R,Wetland,3,1,3,0,0,0,0,0,1,0,0
AFRICA_2024_GWL_FCS30D_2022_37PDN_M_R,Cropland,0,0,0,0,6,0,13,0,0,0,22
AFRICA_2024_GWL_FCS30D_2022_37PDN_M_R,Built-up,0,0,0,0,0,0,1,0,0,0,5
AFRICA_2024_GWL_FCS30D_2022_37PDN_M_R,Water,0,0,0,0,0,0,48,0,0,0,11
AFRICA_2024_GWL_FCS30D_2022_37PDN_M_R,Forest,0,0,0,0,9,0,10,0,0,0,16
AFRICA_2024_GWL_FCS30D_2022_37PDN_M_R,Grassland,0,0,0,0,1,0,0,0,0,0,10
AFRICA_2024_GWL_FCS30D_2022_37PDN_M_R,Wetland,0,0,0,0,0,0,0,0,0,0,8
AFRICA_2024_GWL_FCS30D_2022_37PDN_M_R,Bareland,0,0,0,0,2,0,16,0,0,0,7
AFRICA_2024_ESRI_Annual_LULC_2024_37PDN_M_R,Grassland,0,42,1,24,3,16,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDN_M_R,Wetland,0,3,0,4,9,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDN_M_R,Bareland,0,49,0,28,54,7,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDN_M_R,Built-up,0,4,0,0,0,2,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDN_M_R,Water,0,68,23,4,0,16,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDN_M_R,Forest,0,62,0,40,34,0,1,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDN_M_R,Cropland,0,0,4,41,6,28,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDN_M_R,Cropland,24,0,20,0,20,17,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDN_M_R,Wetland,1,2,12,0,7,8,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDN_M_R,Bareland,2,5,0,0,17,8,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDN_M_R,Built-up,9,12,8,0,0,11,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDN_M_R,Forest,10,10,6,0,11,0,1,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDN_M_R,Water,1,4,37,0,0,32,1,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDN_M_R,Grassland,0,3,4,0,2,4,0,0,0,0,0
