Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_35PQL_M_R,Shrubland,3,3,3,3,3,3,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PQL_M_R,Grassland,0,8,49,5,4,13,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PQL_M_R,Cropland,99,0,66,41,22,25,5,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PQL_M_R,Wetland,148,12,0,49,33,77,27,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PQL_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PQL_M_R,Bareland,67,8,34,0,15,14,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PQL_M_R,Built-up,22,2,8,11,0,7,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PQL_M_R,Water,149,22,131,69,12,51,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PQL_M_R,Forest,81,7,82,18,12,0,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PQL_M_R,Permanent_ice_and_snow,16,0,15,3,0,2,2,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PQL_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PQL_M_R,Grassland,0,0,10,0,0,0,0,86,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PQL_M_R,Cropland,0,0,7,0,0,0,3,101,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PQL_M_R,Bareland,0,0,0,0,0,0,2,58,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PQL_M_R,Built-up,0,0,0,0,0,0,0,15,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PQL_M_R,Forest,0,0,26,0,0,0,5,129,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PQL_M_R,Wetland,0,0,0,0,0,0,20,368,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PQL_M_R,Water,0,0,25,0,0,0,0,158,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PQL_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,17,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PQL_M_R,Shrubland,0,0,0,0,0,0,6,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PQL_M_R,Grassland,0,0,0,0,0,0,36,0,2,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PQL_M_R,Cropland,0,0,0,0,0,0,68,0,8,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PQL_M_R,Wetland,0,0,0,0,0,0,156,0,31,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PQL_M_R,Bareland,0,0,0,0,0,0,42,0,3,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PQL_M_R,Built-up,0,0,0,0,0,0,9,0,2,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PQL_M_R,Water,0,0,0,0,0,0,0,0,76,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PQL_M_R,Forest,0,0,0,0,0,0,63,0,8,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PQL_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,5,0,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_35PQL_M_R,Water,25,41,25,57,47,50,0,0,0,125,0,0
AFRICA_2024_GLC_FCS30D_2022_35PQL_M_R,Cropland,23,0,7,28,33,29,3,0,0,88,2,0
AFRICA_2024_GLC_FCS30D_2022_35PQL_M_R,Wetland,25,32,0,49,26,50,20,0,0,116,0,0
AFRICA_2024_GLC_FCS30D_2022_35PQL_M_R,Bareland,16,21,0,0,22,15,2,0,0,67,3,0
AFRICA_2024_GLC_FCS30D_2022_35PQL_M_R,Built-up,7,6,0,1,0,5,0,0,0,19,3,0
AFRICA_2024_GLC_FCS30D_2022_35PQL_M_R,Forest,16,21,26,32,24,0,5,0,0,96,0,0
AFRICA_2024_GLC_FCS30D_2022_35PQL_M_R,Grassland,0,10,10,15,7,25,0,0,0,51,0,0
AFRICA_2024_GLC_FCS30D_2022_35PQL_M_R,Permanent_ice_and_snow,0,4,0,9,4,2,0,0,0,20,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PQL_M_R,Grassland,0,38,31,1,7,33,21,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PQL_M_R,Wetland,0,102,0,5,30,59,70,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PQL_M_R,Bareland,0,46,21,0,20,4,17,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PQL_M_R,Built-up,0,2,3,1,0,1,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PQL_M_R,Water,0,92,91,13,18,22,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PQL_M_R,Forest,0,43,35,2,16,0,24,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PQL_M_R,Cropland,0,0,28,2,11,17,10,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PQL_M_R,Permanent_ice_and_snow,0,9,2,0,0,4,4,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PQL_M_R,Water,18,10,49,19,0,25,0,0,0,0,0,2
AFRICA_2024_DynamicWorld_2024_35PQL_M_R,Wetland,59,45,0,23,0,65,55,0,0,0,0,1
AFRICA_2024_DynamicWorld_2024_35PQL_M_R,Bareland,1,6,5,0,0,2,10,0,0,0,0,4
AFRICA_2024_DynamicWorld_2024_35PQL_M_R,Forest,18,16,17,5,0,0,14,0,0,0,0,3
AFRICA_2024_DynamicWorld_2024_35PQL_M_R,Cropland,2,0,10,15,0,8,14,0,0,0,0,4
AFRICA_2024_DynamicWorld_2024_35PQL_M_R,Grassland,0,6,8,10,0,7,5,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PQL_M_R,Built-up,0,5,4,15,0,2,9,0,0,0,0,0
