Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36PVA_M_R,Shrubland,3,3,3,1,1,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVA_M_R,Grassland,0,34,39,4,2,21,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVA_M_R,Cropland,102,0,63,66,28,79,28,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVA_M_R,Wetland,109,118,0,38,11,103,18,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVA_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVA_M_R,Bareland,55,51,16,0,23,31,10,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVA_M_R,Built-up,21,23,1,15,0,16,2,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVA_M_R,Forest,56,58,44,3,1,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVA_M_R,Water,81,105,58,69,10,81,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVA_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVA_M_R,Grassland,0,0,6,0,0,0,0,100,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVA_M_R,Cropland,0,0,35,0,0,0,3,179,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVA_M_R,Bareland,0,0,12,0,0,0,5,48,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVA_M_R,Forest,0,0,15,0,0,0,0,107,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVA_M_R,Wetland,0,0,0,0,0,0,6,352,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVA_M_R,Built-up,0,0,0,0,0,0,0,15,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVA_M_R,Water,0,0,44,0,0,0,0,124,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVA_M_R,Shrubland,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVA_M_R,Grassland,0,0,0,0,0,0,49,0,6,0,0
AFRICA_2024_GSW_Yearly_2021_36PVA_M_R,Cropland,0,0,0,0,0,0,156,0,31,0,0
AFRICA_2024_GSW_Yearly_2021_36PVA_M_R,Wetland,0,0,0,0,0,0,140,0,31,0,0
AFRICA_2024_GSW_Yearly_2021_36PVA_M_R,Built-up,0,0,0,0,0,0,16,0,2,0,0
AFRICA_2024_GSW_Yearly_2021_36PVA_M_R,Forest,0,0,0,0,0,0,41,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_36PVA_M_R,Bareland,0,0,0,0,0,0,67,0,21,0,0
AFRICA_2024_GSW_Yearly_2021_36PVA_M_R,Water,0,0,0,0,0,0,0,0,107,0,0
AFRICA_2024_GLC_FCS30D_2022_36PVA_M_R,Water,114,95,44,59,35,28,0,0,0,64,0
AFRICA_2024_GLC_FCS30D_2022_36PVA_M_R,Cropland,94,0,35,53,52,58,3,0,0,94,7
AFRICA_2024_GLC_FCS30D_2022_36PVA_M_R,Wetland,83,72,0,14,28,42,6,0,0,71,0
AFRICA_2024_GLC_FCS30D_2022_36PVA_M_R,Bareland,83,46,12,0,42,5,5,0,0,43,8
AFRICA_2024_GLC_FCS30D_2022_36PVA_M_R,Built-up,21,19,0,6,0,4,0,0,0,11,4
AFRICA_2024_GLC_FCS30D_2022_36PVA_M_R,Forest,38,46,15,10,10,0,0,0,0,65,0
AFRICA_2024_GLC_FCS30D_2022_36PVA_M_R,Grassland,0,25,6,4,0,20,0,0,0,42,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVA_M_R,Grassland,0,52,53,8,14,25,7,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVA_M_R,Wetland,0,92,0,10,32,27,52,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVA_M_R,Bareland,0,55,27,0,42,0,27,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVA_M_R,Built-up,0,4,3,2,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVA_M_R,Forest,0,57,51,0,17,0,2,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVA_M_R,Cropland,0,0,78,27,63,31,27,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVA_M_R,Water,0,83,87,44,64,3,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVA_M_R,Cropland,37,0,41,41,0,33,36,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVA_M_R,Wetland,47,40,0,8,0,45,56,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVA_M_R,Forest,20,13,14,1,0,0,5,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVA_M_R,Water,3,10,25,13,0,2,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVA_M_R,Grassland,0,14,11,15,0,9,10,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVA_M_R,Bareland,0,15,5,0,0,0,18,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVA_M_R,Built-up,0,16,11,23,0,2,11,0,0,0,0
