datasets,count
"AFRICA_2024_DynamicWorld_2024_36NWP_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36NWP_M_R,AFRICA_2024_GLC_FCS30D_2022_36NWP_M_R,AFRICA_2024_GWL_FCS30D_2022_36NWP_M_R,AFRICA_2024_WorldCover_2021_36NWP_M_R",287
"AFRICA_2024_DynamicWorld_2024_36NWP_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36NWP_M_R,AFRICA_2024_GLC_FCS30D_2022_36NWP_M_R,AFRICA_2024_GSW_Yearly_2021_36NWP_M_R,AFRICA_2024_GWL_FCS30D_2022_36NWP_M_R,AFRICA_2024_WorldCover_2021_36NWP_M_R",203
"AFRICA_2024_DynamicWorld_2024_36NWP_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36NWP_M_R,AFRICA_2024_GLC_FCS30D_2022_36NWP_M_R,AFRICA_2024_WorldCover_2021_36NWP_M_R",115
"AFRICA_2024_DynamicWorld_2024_36NWP_M_R,AFRICA_2024_GLC_FCS30D_2022_36NWP_M_R,AFRICA_2024_GWL_FCS30D_2022_36NWP_M_R,AFRICA_2024_WorldCover_2021_36NWP_M_R",80
"AFRICA_2024_DynamicWorld_2024_36NWP_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36NWP_M_R,AFRICA_2024_GLC_FCS30D_2022_36NWP_M_R,AFRICA_2024_GSW_Yearly_2021_36NWP_M_R,AFRICA_2024_WorldCover_2021_36NWP_M_R",70
"AFRICA_2024_DynamicWorld_2024_36NWP_M_R,AFRICA_2024_GLC_FCS30D_2022_36NWP_M_R,AFRICA_2024_WorldCover_2021_36NWP_M_R",70
"AFRICA_2024_DynamicWorld_2024_36NWP_M_R,AFRICA_2024_GLC_FCS30D_2022_36NWP_M_R,AFRICA_2024_GSW_Yearly_2021_36NWP_M_R,AFRICA_2024_GWL_FCS30D_2022_36NWP_M_R,AFRICA_2024_WorldCover_2021_36NWP_M_R",67
"AFRICA_2024_ESRI_Annual_LULC_2024_36NWP_M_R,AFRICA_2024_GLC_FCS30D_2022_36NWP_M_R,AFRICA_2024_WorldCover_2021_36NWP_M_R",51
"AFRICA_2024_DynamicWorld_2024_36NWP_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36NWP_M_R,AFRICA_2024_GWL_FCS30D_2022_36NWP_M_R,AFRICA_2024_WorldCover_2021_36NWP_M_R",42
"AFRICA_2024_DynamicWorld_2024_36NWP_M_R,AFRICA_2024_GLC_FCS30D_2022_36NWP_M_R,AFRICA_2024_GSW_Yearly_2021_36NWP_M_R,AFRICA_2024_WorldCover_2021_36NWP_M_R",38
"AFRICA_2024_ESRI_Annual_LULC_2024_36NWP_M_R,AFRICA_2024_GLC_FCS30D_2022_36NWP_M_R,AFRICA_2024_GWL_FCS30D_2022_36NWP_M_R,AFRICA_2024_WorldCover_2021_36NWP_M_R",25
"AFRICA_2024_DynamicWorld_2024_36NWP_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36NWP_M_R,AFRICA_2024_WorldCover_2021_36NWP_M_R",22
"AFRICA_2024_GLC_FCS30D_2022_36NWP_M_R,AFRICA_2024_WorldCover_2021_36NWP_M_R",20
"AFRICA_2024_ESRI_Annual_LULC_2024_36NWP_M_R,AFRICA_2024_GLC_FCS30D_2022_36NWP_M_R,AFRICA_2024_GSW_Yearly_2021_36NWP_M_R,AFRICA_2024_WorldCover_2021_36NWP_M_R",18
"AFRICA_2024_DynamicWorld_2024_36NWP_M_R,AFRICA_2024_GWL_FCS30D_2022_36NWP_M_R,AFRICA_2024_WorldCover_2021_36NWP_M_R",14
"AFRICA_2024_DynamicWorld_2024_36NWP_M_R,AFRICA_2024_GLC_FCS30D_2022_36NWP_M_R",12
