Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36PYV_M_R,Shrubland,3,3,3,2,1,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYV_M_R,Grassland,0,23,32,1,1,24,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYV_M_R,Cropland,107,0,79,48,9,69,12,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYV_M_R,Wetland,149,93,0,6,0,103,24,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYV_M_R,Lichens_and_Mosses,2,1,0,0,0,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYV_M_R,Bareland,58,45,39,0,2,8,9,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYV_M_R,Built-up,12,10,1,7,0,8,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYV_M_R,Water,151,106,116,76,0,115,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYV_M_R,Forest,111,67,66,9,0,0,4,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYV_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYV_M_R,Grassland,0,0,7,0,0,0,2,61,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYV_M_R,Cropland,0,0,29,0,0,0,11,154,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYV_M_R,Bareland,0,0,8,0,0,0,6,41,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYV_M_R,Built-up,0,0,0,0,0,0,0,1,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYV_M_R,Forest,0,0,25,0,0,0,6,140,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYV_M_R,Wetland,0,0,0,0,0,0,12,366,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYV_M_R,Water,0,0,36,0,0,0,0,126,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PYV_M_R,Shrubland,0,0,0,0,0,0,5,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PYV_M_R,Grassland,0,0,0,0,0,0,46,0,7,0,0
AFRICA_2024_GSW_Yearly_2021_36PYV_M_R,Cropland,0,0,0,0,0,0,152,0,31,0,0
AFRICA_2024_GSW_Yearly_2021_36PYV_M_R,Wetland,0,0,0,0,0,0,176,0,27,0,0
AFRICA_2024_GSW_Yearly_2021_36PYV_M_R,Bareland,0,0,0,0,0,0,73,0,23,0,0
AFRICA_2024_GSW_Yearly_2021_36PYV_M_R,Built-up,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PYV_M_R,Water,0,0,0,0,0,0,0,0,130,0,0
AFRICA_2024_GSW_Yearly_2021_36PYV_M_R,Forest,0,0,0,0,0,0,101,0,26,0,0
AFRICA_2024_GLC_FCS30D_2022_36PYV_M_R,Water,66,86,36,77,42,69,0,0,0,103,5
AFRICA_2024_GLC_FCS30D_2022_36PYV_M_R,Cropland,61,0,29,62,36,58,11,0,0,78,8
AFRICA_2024_GLC_FCS30D_2022_36PYV_M_R,Wetland,27,60,0,47,26,59,12,0,0,87,3
AFRICA_2024_GLC_FCS30D_2022_36PYV_M_R,Bareland,39,42,8,0,17,20,6,0,0,41,3
AFRICA_2024_GLC_FCS30D_2022_36PYV_M_R,Built-up,7,7,0,4,0,4,0,0,0,6,1
AFRICA_2024_GLC_FCS30D_2022_36PYV_M_R,Forest,48,66,25,52,24,0,6,0,0,81,12
AFRICA_2024_GLC_FCS30D_2022_36PYV_M_R,Grassland,0,16,7,13,6,24,2,0,0,43,1
AFRICA_2024_ESRI_Annual_LULC_2024_36PYV_M_R,Grassland,0,53,23,6,5,19,13,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PYV_M_R,Wetland,0,115,0,5,8,52,61,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PYV_M_R,Bareland,0,41,0,0,11,8,33,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PYV_M_R,Water,0,119,47,66,18,19,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PYV_M_R,Forest,0,76,53,4,23,0,54,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PYV_M_R,Cropland,0,0,39,24,25,29,39,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYV_M_R,Cropland,34,0,42,28,0,40,32,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYV_M_R,Wetland,38,31,0,21,0,49,45,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYV_M_R,Water,7,26,53,18,0,33,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYV_M_R,Forest,15,13,24,1,0,0,22,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYV_M_R,Grassland,0,11,7,11,0,10,7,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYV_M_R,Bareland,0,15,3,0,0,6,25,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYV_M_R,Built-up,0,2,0,2,0,0,0,0,0,0,0
