,0
Cropland,1433
Water,1379
Forest,960
Bareland,943
Grassland,660
Wetland,510
Built-up,502
Shrubland,214
Non_Wetland,136
Non_Water,114
Lichens_and_Mosses,58
Permanent_ice_and_snow,6
