Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Non_Wetland,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_37PDM_M_R,Shrubland,3,3,1,1,1,3,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDM_M_R,Grassland,0,22,12,6,4,23,10,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDM_M_R,Cropland,62,0,59,26,23,53,28,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDM_M_R,Wetland,22,31,12,0,11,30,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDM_M_R,Lichens_and_Mosses,1,1,1,0,0,1,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDM_M_R,Bareland,64,55,0,12,46,33,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDM_M_R,Built-up,12,15,12,0,1,10,7,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDM_M_R,Water,82,75,79,3,0,68,8,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDM_M_R,Forest,73,54,40,19,18,0,17,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDM_M_R,Permanent_ice_and_snow,0,0,1,0,0,0,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDM_M_R,Shrubland,0,0,0,0,3,0,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDM_M_R,Grassland,0,0,0,0,6,0,0,1,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDM_M_R,Cropland,0,0,0,0,53,0,0,12,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDM_M_R,Wetland,0,0,0,0,20,0,0,11,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDM_M_R,Bareland,0,0,0,0,69,0,0,31,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDM_M_R,Built-up,0,0,0,0,3,0,0,1,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDM_M_R,Forest,0,0,0,0,71,0,0,16,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDM_M_R,Water,0,0,0,0,0,0,0,88,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37PDM_M_R,Water,44,69,86,42,0,48,50,0,65,10,0,0
AFRICA_2024_GLC_FCS30D_2022_37PDM_M_R,Cropland,49,0,58,41,4,42,22,0,56,28,0,0
AFRICA_2024_GLC_FCS30D_2022_37PDM_M_R,Bareland,48,50,0,43,6,23,15,0,47,14,0,0
AFRICA_2024_GLC_FCS30D_2022_37PDM_M_R,Built-up,9,9,10,0,0,8,1,0,11,6,0,0
AFRICA_2024_GLC_FCS30D_2022_37PDM_M_R,Forest,45,52,56,36,6,0,18,0,61,19,0,0
AFRICA_2024_GLC_FCS30D_2022_37PDM_M_R,Grassland,0,14,14,10,0,15,1,0,21,5,0,0
AFRICA_2024_GLC_FCS30D_2022_37PDM_M_R,Wetland,9,12,17,5,0,4,0,0,10,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37PDM_M_R,Permanent_ice_and_snow,0,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PDM_M_R,Forest,0,0,0,0,6,0,18,0,0,0,30,0
AFRICA_2024_GWL_FCS30D_2022_37PDM_M_R,Cropland,0,0,0,0,4,0,22,0,0,0,34,0
AFRICA_2024_GWL_FCS30D_2022_37PDM_M_R,Built-up,0,0,0,0,0,0,1,0,0,0,7,0
AFRICA_2024_GWL_FCS30D_2022_37PDM_M_R,Water,0,0,0,0,0,0,50,0,0,0,14,0
AFRICA_2024_GWL_FCS30D_2022_37PDM_M_R,Grassland,0,0,0,0,0,0,1,0,0,0,11,0
AFRICA_2024_GWL_FCS30D_2022_37PDM_M_R,Wetland,0,0,0,0,0,0,0,0,0,0,62,0
AFRICA_2024_GWL_FCS30D_2022_37PDM_M_R,Bareland,0,0,0,0,6,0,15,0,0,0,7,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDM_M_R,Grassland,0,48,3,22,4,19,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDM_M_R,Wetland,0,10,2,3,29,12,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDM_M_R,Bareland,0,54,0,26,64,15,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDM_M_R,Built-up,0,4,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDM_M_R,Water,0,74,35,9,0,14,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDM_M_R,Forest,0,67,5,39,52,0,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDM_M_R,Cropland,0,0,15,48,26,31,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDM_M_R,Cropland,29,0,22,0,23,34,6,0,0,0,0,1
AFRICA_2024_DynamicWorld_2024_37PDM_M_R,Wetland,3,8,15,0,15,13,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDM_M_R,Bareland,2,18,0,0,21,14,7,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDM_M_R,Forest,13,14,9,0,12,0,12,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDM_M_R,Water,4,7,41,0,0,32,8,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDM_M_R,Built-up,2,11,12,0,0,12,0,0,0,0,0,1
AFRICA_2024_DynamicWorld_2024_37PDM_M_R,Grassland,0,7,6,0,3,5,1,0,0,0,0,0
