Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Non_Wetland,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_37PES_M_R,Shrubland,3,3,1,1,1,1,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PES_M_R,Grassland,0,21,5,1,1,7,11,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PES_M_R,Cropland,34,0,38,18,3,21,7,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PES_M_R,Wetland,7,18,12,0,7,4,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PES_M_R,Lichens_and_Mosses,1,1,1,1,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PES_M_R,Bareland,48,41,0,17,21,7,4,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PES_M_R,Built-up,11,11,8,0,0,7,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PES_M_R,Water,45,42,51,1,0,10,21,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PES_M_R,Forest,46,33,25,14,7,0,7,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PES_M_R,Permanent_ice_and_snow,0,0,3,0,0,0,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PES_M_R,Shrubland,0,0,0,0,2,0,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PES_M_R,Grassland,0,0,0,0,10,0,0,3,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PES_M_R,Cropland,0,0,0,0,25,0,0,2,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PES_M_R,Wetland,0,0,0,0,22,0,0,6,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PES_M_R,Bareland,0,0,0,0,60,0,0,15,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PES_M_R,Built-up,0,0,0,0,1,0,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PES_M_R,Forest,0,0,0,0,17,0,0,1,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PES_M_R,Water,0,0,0,0,0,0,0,29,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37PES_M_R,Water,36,41,42,14,0,28,36,0,37,3,0,0
AFRICA_2024_GLC_FCS30D_2022_37PES_M_R,Cropland,38,0,23,19,0,21,2,0,30,9,0,0
AFRICA_2024_GLC_FCS30D_2022_37PES_M_R,Wetland,5,6,7,2,0,0,0,0,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37PES_M_R,Bareland,44,36,0,30,5,15,27,0,43,13,0,0
AFRICA_2024_GLC_FCS30D_2022_37PES_M_R,Built-up,8,7,5,0,0,4,0,0,8,5,0,0
AFRICA_2024_GLC_FCS30D_2022_37PES_M_R,Forest,27,31,27,17,4,0,3,0,36,12,0,0
AFRICA_2024_GLC_FCS30D_2022_37PES_M_R,Grassland,0,14,3,3,2,10,2,0,16,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37PES_M_R,Permanent_ice_and_snow,2,1,1,1,0,0,0,0,1,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PES_M_R,Cropland,0,0,0,0,0,0,2,0,0,0,12,0
AFRICA_2024_GWL_FCS30D_2022_37PES_M_R,Bareland,0,0,0,0,4,0,17,0,0,0,9,0
AFRICA_2024_GWL_FCS30D_2022_37PES_M_R,Forest,0,0,0,0,4,0,3,0,0,0,8,0
AFRICA_2024_GWL_FCS30D_2022_37PES_M_R,Wetland,0,0,0,0,0,0,0,0,0,0,20,0
AFRICA_2024_GWL_FCS30D_2022_37PES_M_R,Grassland,0,0,0,0,2,0,2,0,0,0,12,0
AFRICA_2024_GWL_FCS30D_2022_37PES_M_R,Water,0,0,0,0,0,0,28,0,0,0,18,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PES_M_R,Grassland,0,12,2,6,8,26,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PES_M_R,Bareland,0,27,0,30,39,14,4,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PES_M_R,Built-up,0,2,1,0,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PES_M_R,Cropland,0,0,9,28,9,23,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PES_M_R,Forest,0,22,1,28,14,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PES_M_R,Water,0,6,19,0,0,1,2,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PES_M_R,Wetland,0,1,9,0,24,11,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PES_M_R,Cropland,11,0,20,0,5,11,4,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PES_M_R,Water,12,2,27,0,0,10,4,0,0,0,0,3
AFRICA_2024_DynamicWorld_2024_37PES_M_R,Wetland,5,0,18,0,13,5,0,0,0,0,0,2
AFRICA_2024_DynamicWorld_2024_37PES_M_R,Bareland,1,8,0,0,16,1,1,0,0,0,0,3
AFRICA_2024_DynamicWorld_2024_37PES_M_R,Forest,10,8,1,0,1,0,1,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PES_M_R,Grassland,0,5,7,0,2,4,1,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PES_M_R,Built-up,0,7,10,0,0,8,0,0,0,0,0,0
