Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_35NPJ_M_R,Shrubland,3,3,3,3,2,1,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35NPJ_M_R,Grassland,0,12,28,4,2,0,7,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35NPJ_M_R,Cropland,56,0,29,38,13,0,17,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35NPJ_M_R,Wetland,120,64,0,36,8,1,54,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35NPJ_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35NPJ_M_R,Bareland,49,13,16,0,10,3,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35NPJ_M_R,Built-up,15,9,4,11,0,0,9,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35NPJ_M_R,Water,118,47,73,79,2,0,52,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35NPJ_M_R,Forest,66,29,48,10,12,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35NPJ_M_R,Permanent_ice_and_snow,9,1,4,6,0,0,1,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35NPJ_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35NPJ_M_R,Grassland,0,0,6,0,0,1,0,47,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35NPJ_M_R,Cropland,0,0,3,0,0,0,0,54,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35NPJ_M_R,Bareland,0,0,1,0,0,0,0,22,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35NPJ_M_R,Built-up,0,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35NPJ_M_R,Forest,0,0,19,0,0,3,0,85,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35NPJ_M_R,Wetland,0,0,0,0,0,6,0,290,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35NPJ_M_R,Water,0,0,28,0,0,0,0,105,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35NPJ_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35NPJ_M_R,Shrubland,0,0,0,0,0,5,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35NPJ_M_R,Grassland,0,0,0,0,0,17,0,0,1,0,0,0
AFRICA_2024_GSW_Yearly_2021_35NPJ_M_R,Cropland,0,0,0,0,0,20,0,0,5,0,0,0
AFRICA_2024_GSW_Yearly_2021_35NPJ_M_R,Wetland,0,0,0,0,0,84,0,0,29,0,0,0
AFRICA_2024_GSW_Yearly_2021_35NPJ_M_R,Bareland,0,0,0,0,0,37,0,0,12,0,0,0
AFRICA_2024_GSW_Yearly_2021_35NPJ_M_R,Built-up,0,0,0,0,0,3,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35NPJ_M_R,Water,0,0,0,0,0,0,0,0,99,0,0,0
AFRICA_2024_GSW_Yearly_2021_35NPJ_M_R,Forest,0,0,0,0,0,39,0,0,6,0,0,0
AFRICA_2024_GSW_Yearly_2021_35NPJ_M_R,Permanent_ice_and_snow,0,0,0,0,0,3,0,0,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_35NPJ_M_R,Water,31,32,28,34,47,0,46,0,0,118,8,0
AFRICA_2024_GLC_FCS30D_2022_35NPJ_M_R,Cropland,23,0,3,3,25,0,31,0,0,73,1,0
AFRICA_2024_GLC_FCS30D_2022_35NPJ_M_R,Wetland,21,16,0,20,32,6,53,0,0,103,0,0
AFRICA_2024_GLC_FCS30D_2022_35NPJ_M_R,Bareland,21,20,1,0,21,0,8,0,0,43,6,0
AFRICA_2024_GLC_FCS30D_2022_35NPJ_M_R,Built-up,7,5,0,2,0,0,6,0,0,11,2,0
AFRICA_2024_GLC_FCS30D_2022_35NPJ_M_R,Forest,14,20,19,10,26,3,0,0,0,76,0,0
AFRICA_2024_GLC_FCS30D_2022_35NPJ_M_R,Grassland,0,5,6,5,3,1,17,0,0,37,0,0
AFRICA_2024_GLC_FCS30D_2022_35NPJ_M_R,Permanent_ice_and_snow,2,2,0,0,0,0,3,0,0,12,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35NPJ_M_R,Grassland,0,23,15,0,2,3,14,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35NPJ_M_R,Wetland,0,47,0,2,7,57,38,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35NPJ_M_R,Built-up,0,1,0,0,0,0,1,0,0,0,0,0
