Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36PZV_M_R,Shrubland,3,2,1,1,1,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PZV_M_R,Grassland,0,17,3,1,1,10,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PZV_M_R,Cropland,65,0,6,28,10,55,2,0,0,0,0
AFRICA_2024_WorldCover_2021_36PZV_M_R,Wetland,27,8,0,4,0,24,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PZV_M_R,Lichens_and_Mosses,1,1,0,0,0,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PZV_M_R,Bareland,42,28,2,0,0,8,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PZV_M_R,Built-up,8,8,0,7,0,6,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PZV_M_R,Water,67,61,20,61,0,83,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PZV_M_R,Forest,53,34,2,6,2,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PZV_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PZV_M_R,Cropland,0,0,3,0,0,0,0,22,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PZV_M_R,Forest,0,0,9,0,0,0,3,10,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PZV_M_R,Wetland,0,0,0,0,0,0,0,46,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PZV_M_R,Water,0,0,33,0,0,0,0,18,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PZV_M_R,Grassland,0,0,0,0,0,0,0,14,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PZV_M_R,Bareland,0,0,4,0,0,0,0,10,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PZV_M_R,Shrubland,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PZV_M_R,Cropland,0,0,0,0,0,0,35,0,11,0,0
AFRICA_2024_GSW_Yearly_2021_36PZV_M_R,Wetland,0,0,0,0,0,0,6,0,5,0,0
AFRICA_2024_GSW_Yearly_2021_36PZV_M_R,Bareland,0,0,0,0,0,0,26,0,9,0,0
AFRICA_2024_GSW_Yearly_2021_36PZV_M_R,Forest,0,0,0,0,0,0,25,0,10,0,0
AFRICA_2024_GSW_Yearly_2021_36PZV_M_R,Water,0,0,0,0,0,0,0,0,67,0,0
AFRICA_2024_GSW_Yearly_2021_36PZV_M_R,Grassland,0,0,0,0,0,0,6,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_36PZV_M_R,Cropland,23,0,3,45,17,31,0,0,0,45,18
AFRICA_2024_GLC_FCS30D_2022_36PZV_M_R,Wetland,3,6,0,1,0,9,0,0,0,20,0
AFRICA_2024_GLC_FCS30D_2022_36PZV_M_R,Built-up,5,5,0,4,0,5,0,0,0,6,2
AFRICA_2024_GLC_FCS30D_2022_36PZV_M_R,Water,31,45,33,62,27,36,0,0,0,49,7
AFRICA_2024_GLC_FCS30D_2022_36PZV_M_R,Forest,17,30,9,22,12,0,3,0,0,40,16
AFRICA_2024_GLC_FCS30D_2022_36PZV_M_R,Grassland,0,9,0,6,3,11,0,0,0,21,3
AFRICA_2024_GLC_FCS30D_2022_36PZV_M_R,Bareland,11,19,4,0,9,16,0,0,0,19,3
AFRICA_2024_ESRI_Annual_LULC_2024_36PZV_M_R,Grassland,0,16,11,0,3,10,5,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PZV_M_R,Wetland,0,13,0,0,0,2,8,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PZV_M_R,Bareland,0,29,5,0,8,9,34,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PZV_M_R,Built-up,0,1,0,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PZV_M_R,Forest,0,37,4,0,18,0,31,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PZV_M_R,Cropland,0,0,9,0,20,21,24,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PZV_M_R,Water,0,72,0,4,2,3,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PZV_M_R,Cropland,16,0,7,21,0,18,25,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PZV_M_R,Forest,5,12,4,3,0,0,12,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PZV_M_R,Grassland,0,2,0,4,0,3,2,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PZV_M_R,Wetland,0,1,0,0,0,2,14,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PZV_M_R,Bareland,0,5,3,0,0,3,9,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PZV_M_R,Water,0,3,2,6,0,2,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PZV_M_R,Built-up,0,1,0,0,0,0,0,0,0,0,0
