Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36PYS_M_R,Shrubland,3,2,1,1,1,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYS_M_R,Grassland,0,7,7,1,1,11,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYS_M_R,Cropland,37,0,12,18,19,25,3,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYS_M_R,Wetland,13,14,0,2,0,32,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYS_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYS_M_R,Bareland,21,21,0,0,0,7,9,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYS_M_R,Built-up,7,6,0,7,0,7,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYS_M_R,Water,68,60,20,54,3,72,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYS_M_R,Forest,64,32,20,28,23,0,12,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYS_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYS_M_R,Forest,0,0,17,0,0,0,5,38,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYS_M_R,Cropland,0,0,0,0,0,0,0,14,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYS_M_R,Wetland,0,0,0,0,0,0,1,57,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYS_M_R,Grassland,0,0,1,0,0,0,0,9,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYS_M_R,Water,0,0,28,0,0,0,0,29,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYS_M_R,Bareland,0,0,2,0,0,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PYS_M_R,Shrubland,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PYS_M_R,Grassland,0,0,0,0,0,0,6,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_36PYS_M_R,Cropland,0,0,0,0,0,0,7,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_36PYS_M_R,Bareland,0,0,0,0,0,0,23,0,3,0,0
AFRICA_2024_GSW_Yearly_2021_36PYS_M_R,Built-up,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PYS_M_R,Forest,0,0,0,0,0,0,48,0,17,0,0
AFRICA_2024_GSW_Yearly_2021_36PYS_M_R,Wetland,0,0,0,0,0,0,7,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_36PYS_M_R,Water,0,0,0,0,0,0,0,0,56,0,0
AFRICA_2024_GLC_FCS30D_2022_36PYS_M_R,Cropland,24,0,0,12,5,30,0,0,0,38,0
AFRICA_2024_GLC_FCS30D_2022_36PYS_M_R,Wetland,6,7,0,10,3,12,1,0,0,12,0
AFRICA_2024_GLC_FCS30D_2022_36PYS_M_R,Bareland,13,16,2,0,8,8,0,0,0,17,1
AFRICA_2024_GLC_FCS30D_2022_36PYS_M_R,Built-up,5,5,0,1,0,6,0,0,0,8,0
AFRICA_2024_GLC_FCS30D_2022_36PYS_M_R,Water,37,47,28,50,25,46,0,0,0,59,9
AFRICA_2024_GLC_FCS30D_2022_36PYS_M_R,Forest,40,36,17,30,24,0,5,0,0,58,11
AFRICA_2024_GLC_FCS30D_2022_36PYS_M_R,Grassland,0,6,1,2,0,13,0,0,0,12,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PYS_M_R,Grassland,0,17,0,1,2,14,5,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PYS_M_R,Forest,0,29,11,1,23,0,57,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PYS_M_R,Cropland,0,0,0,4,18,19,17,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PYS_M_R,Wetland,0,0,0,0,0,3,29,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PYS_M_R,Bareland,0,5,0,0,5,5,19,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PYS_M_R,Built-up,0,0,0,0,0,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PYS_M_R,Water,0,3,6,24,1,15,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYS_M_R,Cropland,9,0,2,9,0,12,4,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYS_M_R,Wetland,3,0,0,0,0,6,5,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYS_M_R,Forest,12,11,7,4,0,0,20,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYS_M_R,Water,1,2,13,11,0,27,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYS_M_R,Grassland,0,2,2,2,0,5,2,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYS_M_R,Bareland,0,2,0,0,0,3,13,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYS_M_R,Built-up,0,2,0,0,0,4,0,0,0,0,0
