Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Non_Water,Non_Wetland,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_37NBJ_M_R,Shrubland,3,2,1,1,1,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBJ_M_R,Grassland,0,31,7,11,19,30,1,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBJ_M_R,Cropland,57,0,30,26,35,49,16,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBJ_M_R,Wetland,12,17,3,0,13,0,5,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBJ_M_R,Lichens_and_Mosses,0,0,1,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBJ_M_R,Bareland,28,14,0,8,7,2,2,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBJ_M_R,Built-up,12,10,9,0,12,6,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBJ_M_R,Forest,64,59,32,25,0,44,6,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBJ_M_R,Water,59,80,41,3,57,57,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBJ_M_R,Shrubland,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBJ_M_R,Cropland,0,0,0,0,0,0,63,12,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBJ_M_R,Bareland,0,0,0,0,0,0,9,1,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBJ_M_R,Forest,0,0,0,0,0,0,71,12,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBJ_M_R,Built-up,0,0,0,0,0,0,5,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBJ_M_R,Grassland,0,0,0,0,0,0,26,2,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBJ_M_R,Wetland,0,0,0,0,0,0,23,8,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBJ_M_R,Water,0,0,0,0,0,0,0,47,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBJ_M_R,Cropland,0,0,0,0,0,18,2,0,70,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBJ_M_R,Forest,0,0,0,0,0,17,4,0,56,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBJ_M_R,Built-up,0,0,0,0,0,1,0,0,6,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBJ_M_R,Water,0,0,0,0,0,28,0,0,49,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBJ_M_R,Grassland,0,0,0,0,0,5,0,0,36,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBJ_M_R,Wetland,0,0,0,0,0,0,1,0,40,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBJ_M_R,Bareland,0,0,0,0,0,0,0,0,2,0,0
AFRICA_2024_GLC_FCS30D_2022_37NBJ_M_R,Cropland,27,0,36,24,66,18,2,0,0,66,10
AFRICA_2024_GLC_FCS30D_2022_37NBJ_M_R,Water,15,42,50,22,63,28,0,0,0,73,6
AFRICA_2024_GLC_FCS30D_2022_37NBJ_M_R,Bareland,10,17,0,3,17,0,0,0,0,16,2
AFRICA_2024_GLC_FCS30D_2022_37NBJ_M_R,Built-up,8,10,6,0,10,1,0,0,0,10,5
AFRICA_2024_GLC_FCS30D_2022_37NBJ_M_R,Forest,22,32,38,30,0,17,4,0,0,63,10
AFRICA_2024_GLC_FCS30D_2022_37NBJ_M_R,Grassland,0,20,22,10,38,5,0,0,0,41,4
AFRICA_2024_GLC_FCS30D_2022_37NBJ_M_R,Wetland,1,2,4,0,17,0,1,0,0,11,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NBJ_M_R,Grassland,0,61,0,20,24,6,23,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NBJ_M_R,Wetland,0,49,0,6,11,0,20,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NBJ_M_R,Bareland,0,30,0,21,7,0,11,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NBJ_M_R,Water,0,93,0,9,36,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NBJ_M_R,Built-up,0,3,0,0,1,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NBJ_M_R,Forest,0,68,0,39,0,6,51,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NBJ_M_R,Cropland,0,0,1,36,28,6,31,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NBJ_M_R,Cropland,34,0,12,0,22,16,25,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NBJ_M_R,Wetland,19,11,0,0,13,0,18,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NBJ_M_R,Bareland,2,2,0,0,4,0,3,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NBJ_M_R,Built-up,6,8,3,0,11,0,1,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NBJ_M_R,Forest,23,20,9,0,0,6,20,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NBJ_M_R,Water,13,10,1,0,10,9,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NBJ_M_R,Grassland,0,3,3,0,4,0,1,0,0,0,0
