Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_37PCP_M_R,Shrubland,3,3,2,1,1,1,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCP_M_R,Grassland,0,40,53,3,3,3,27,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCP_M_R,Cropland,92,0,64,42,32,31,70,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCP_M_R,Wetland,79,103,0,6,1,29,96,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCP_M_R,Lichens_and_Mosses,1,1,0,0,0,0,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCP_M_R,Bareland,38,41,2,0,13,8,17,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCP_M_R,Built-up,17,19,9,12,0,2,19,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCP_M_R,Water,81,119,90,42,6,0,109,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCP_M_R,Forest,65,72,70,26,24,7,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCP_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCP_M_R,Cropland,0,0,45,0,0,15,0,155,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCP_M_R,Forest,0,0,34,0,0,9,0,132,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCP_M_R,Wetland,0,0,0,0,0,12,0,260,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCP_M_R,Bareland,0,0,3,0,0,0,0,12,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCP_M_R,Built-up,0,0,4,0,0,0,0,10,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCP_M_R,Water,0,0,52,0,0,0,0,117,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCP_M_R,Grassland,0,0,12,0,0,1,0,95,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCP_M_R,Shrubland,0,0,0,0,0,3,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCP_M_R,Grassland,0,0,0,0,0,48,0,0,2,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCP_M_R,Cropland,0,0,0,0,0,147,0,0,32,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCP_M_R,Wetland,0,0,0,0,0,175,0,0,31,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCP_M_R,Bareland,0,0,0,0,0,21,0,0,1,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCP_M_R,Forest,0,0,0,0,0,104,0,0,18,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCP_M_R,Built-up,0,0,0,0,0,13,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCP_M_R,Water,0,0,0,0,0,0,0,0,98,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37PCP_M_R,Cropland,63,0,45,64,37,15,71,0,0,97,27,0
AFRICA_2024_GLC_FCS30D_2022_37PCP_M_R,Water,53,71,52,84,28,0,63,0,0,87,1,0
AFRICA_2024_GLC_FCS30D_2022_37PCP_M_R,Wetland,37,48,0,27,1,12,48,0,0,62,0,0
AFRICA_2024_GLC_FCS30D_2022_37PCP_M_R,Bareland,22,23,3,0,19,0,12,0,0,29,7,0
AFRICA_2024_GLC_FCS30D_2022_37PCP_M_R,Built-up,15,18,4,15,0,0,12,0,0,20,6,0
AFRICA_2024_GLC_FCS30D_2022_37PCP_M_R,Forest,62,59,34,55,23,9,0,0,0,86,14,0
AFRICA_2024_GLC_FCS30D_2022_37PCP_M_R,Grassland,0,25,12,17,8,1,30,0,0,52,4,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCP_M_R,Grassland,0,67,43,1,19,18,30,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCP_M_R,Wetland,0,102,0,0,37,69,53,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCP_M_R,Bareland,0,53,10,0,26,18,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCP_M_R,Water,0,144,61,0,37,0,39,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCP_M_R,Built-up,0,4,1,1,0,1,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCP_M_R,Forest,0,90,49,0,65,49,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PCP_M_R,Cropland,0,0,60,5,61,44,38,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCP_M_R,Cropland,41,0,39,34,0,34,38,0,0,0,0,1
AFRICA_2024_DynamicWorld_2024_37PCP_M_R,Wetland,73,57,0,6,0,46,72,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCP_M_R,Bareland,2,7,0,0,0,6,3,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PCP_M_R,Water,40,21,51,16,0,0,35,0,0,0,0,0
