Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Non_Wetland,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36NXJ_M_R,Shrubland,3,3,3,1,1,1,1,0,0,0,0
AFRICA_2024_WorldCover_2021_36NXJ_M_R,Grassland,0,8,4,4,3,6,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NXJ_M_R,Cropland,36,0,26,9,2,28,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NXJ_M_R,Wetland,0,0,0,0,0,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NXJ_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NXJ_M_R,Bareland,20,2,0,0,1,8,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NXJ_M_R,Built-up,10,7,7,0,1,7,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NXJ_M_R,Forest,31,18,16,1,0,0,4,0,0,0,0
AFRICA_2024_WorldCover_2021_36NXJ_M_R,Water,42,10,19,5,0,19,6,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NXJ_M_R,Shrubland,0,0,0,0,4,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NXJ_M_R,Grassland,0,0,0,0,2,0,0,3,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NXJ_M_R,Bareland,0,0,0,0,4,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NXJ_M_R,Forest,0,0,0,0,3,0,0,2,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NXJ_M_R,Built-up,0,0,0,0,2,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NXJ_M_R,Water,0,0,0,0,0,0,0,13,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NXJ_M_R,Cropland,0,0,0,0,1,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NXJ_M_R,Shrubland,0,0,0,0,0,0,0,0,1,0,0
AFRICA_2024_GWL_FCS30D_2022_36NXJ_M_R,Wetland,0,0,0,0,0,0,0,0,1,0,0
AFRICA_2024_GWL_FCS30D_2022_36NXJ_M_R,Water,0,0,0,0,0,0,3,0,6,0,0
AFRICA_2024_GWL_FCS30D_2022_36NXJ_M_R,Forest,0,0,0,0,0,0,4,0,4,0,0
AFRICA_2024_GLC_FCS30D_2022_36NXJ_M_R,Water,30,18,25,16,0,16,3,0,0,42,1
AFRICA_2024_GLC_FCS30D_2022_36NXJ_M_R,Cropland,26,0,11,17,0,17,0,0,0,32,3
AFRICA_2024_GLC_FCS30D_2022_36NXJ_M_R,Wetland,0,0,0,0,0,0,0,0,0,1,0
AFRICA_2024_GLC_FCS30D_2022_36NXJ_M_R,Bareland,17,9,0,11,0,4,0,0,0,14,0
AFRICA_2024_GLC_FCS30D_2022_36NXJ_M_R,Built-up,8,6,4,0,0,4,0,0,0,7,0
AFRICA_2024_GLC_FCS30D_2022_36NXJ_M_R,Forest,22,19,10,16,0,0,4,0,0,27,4
AFRICA_2024_GLC_FCS30D_2022_36NXJ_M_R,Grassland,0,7,4,3,0,6,0,0,0,11,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NXJ_M_R,Grassland,0,17,3,4,3,17,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NXJ_M_R,Bareland,0,17,0,3,1,4,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NXJ_M_R,Built-up,0,2,0,0,0,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NXJ_M_R,Forest,0,22,0,12,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NXJ_M_R,Cropland,0,0,0,19,1,23,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NXJ_M_R,Wetland,0,0,0,0,1,2,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NXJ_M_R,Water,0,24,0,21,0,19,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NXJ_M_R,Cropland,8,0,6,0,13,6,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NXJ_M_R,Forest,7,9,3,0,17,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NXJ_M_R,Grassland,0,4,5,0,6,2,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NXJ_M_R,Bareland,0,4,0,0,8,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NXJ_M_R,Built-up,0,5,0,0,14,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NXJ_M_R,Wetland,0,0,0,0,2,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NXJ_M_R,Water,0,0,0,0,0,1,0,0,0,0,0
