Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36NZL_M_R,Shrubland,3,1,3,1,1,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZL_M_R,Grassland,0,44,68,23,2,59,4,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZL_M_R,Cropland,112,0,63,43,21,68,1,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZL_M_R,Wetland,120,87,0,54,3,102,11,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZL_M_R,Lichens_and_Mosses,3,0,0,1,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZL_M_R,Bareland,64,11,23,0,11,26,6,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZL_M_R,Built-up,14,4,3,6,0,10,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZL_M_R,Water,136,84,136,90,4,145,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZL_M_R,Forest,113,34,83,36,18,0,7,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZL_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZL_M_R,Grassland,0,0,12,0,0,0,2,175,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZL_M_R,Cropland,0,0,12,0,0,0,1,143,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZL_M_R,Bareland,0,0,5,0,0,0,1,60,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZL_M_R,Built-up,0,0,0,0,0,0,0,4,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZL_M_R,Forest,0,0,27,0,0,0,12,179,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZL_M_R,Wetland,0,0,0,0,0,0,17,495,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZL_M_R,Water,0,0,41,0,0,0,0,220,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NZL_M_R,Shrubland,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NZL_M_R,Grassland,0,0,0,0,0,0,123,0,17,0,0
AFRICA_2024_GSW_Yearly_2021_36NZL_M_R,Cropland,0,0,0,0,0,0,90,0,13,0,0
AFRICA_2024_GSW_Yearly_2021_36NZL_M_R,Wetland,0,0,0,0,0,0,209,0,32,0,0
AFRICA_2024_GSW_Yearly_2021_36NZL_M_R,Lichens_and_Mosses,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NZL_M_R,Bareland,0,0,0,0,0,0,42,0,5,0,0
AFRICA_2024_GSW_Yearly_2021_36NZL_M_R,Built-up,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NZL_M_R,Water,0,0,0,0,0,0,0,0,108,0,0
AFRICA_2024_GSW_Yearly_2021_36NZL_M_R,Forest,0,0,0,0,0,0,159,0,27,0,0
AFRICA_2024_GLC_FCS30D_2022_36NZL_M_R,Cropland,76,0,12,57,35,47,1,0,0,83,12
AFRICA_2024_GLC_FCS30D_2022_36NZL_M_R,Wetland,88,58,0,84,48,60,17,0,0,87,6
AFRICA_2024_GLC_FCS30D_2022_36NZL_M_R,Bareland,49,30,5,0,24,16,1,0,0,39,3
AFRICA_2024_GLC_FCS30D_2022_36NZL_M_R,Built-up,7,5,0,4,0,2,0,0,0,6,1
AFRICA_2024_GLC_FCS30D_2022_36NZL_M_R,Water,119,71,41,102,56,68,0,0,0,99,11
AFRICA_2024_GLC_FCS30D_2022_36NZL_M_R,Forest,70,71,27,70,47,0,12,0,0,90,15
AFRICA_2024_GLC_FCS30D_2022_36NZL_M_R,Grassland,0,47,12,48,23,31,2,0,0,63,7
AFRICA_2024_ESRI_Annual_LULC_2024_36NZL_M_R,Grassland,0,59,95,10,18,80,49,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NZL_M_R,Wetland,0,85,0,11,1,78,96,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NZL_M_R,Bareland,0,30,24,0,16,24,33,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NZL_M_R,Built-up,0,2,0,0,0,1,1,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NZL_M_R,Water,0,79,153,34,18,60,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NZL_M_R,Forest,0,50,72,7,32,0,64,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NZL_M_R,Cropland,0,0,50,7,22,52,38,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NZL_M_R,Cropland,20,0,32,6,0,20,19,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NZL_M_R,Wetland,73,38,0,6,0,55,61,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NZL_M_R,Bareland,10,10,15,0,0,8,22,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NZL_M_R,Water,51,24,63,3,0,45,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NZL_M_R,Forest,39,37,31,11,0,0,27,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NZL_M_R,Grassland,0,14,15,10,0,13,11,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NZL_M_R,Built-up,0,5,1,6,0,3,1,0,0,0,0
