Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36NZJ_M_R,Shrubland,3,1,1,3,1,2,3,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZJ_M_R,Grassland,0,3,3,5,1,2,3,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZJ_M_R,Cropland,27,0,11,24,0,6,27,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZJ_M_R,Wetland,46,25,0,39,2,16,47,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZJ_M_R,Bareland,36,8,13,0,7,10,24,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZJ_M_R,Built-up,10,3,4,14,0,1,8,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZJ_M_R,Water,55,26,60,60,9,0,53,0,0,0,0
AFRICA_2024_WorldCover_2021_36NZJ_M_R,Forest,28,5,18,15,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZJ_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZJ_M_R,Grassland,0,0,0,0,0,0,0,20,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZJ_M_R,Cropland,0,0,2,0,0,0,0,18,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZJ_M_R,Bareland,0,0,8,0,0,0,0,27,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZJ_M_R,Built-up,0,0,0,0,0,0,0,4,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZJ_M_R,Forest,0,0,10,0,0,1,0,35,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZJ_M_R,Wetland,0,0,0,0,0,4,0,174,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NZJ_M_R,Water,0,0,25,0,0,0,0,80,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NZJ_M_R,Shrubland,0,0,0,0,0,3,0,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_36NZJ_M_R,Grassland,0,0,0,0,0,10,0,0,2,0,0
AFRICA_2024_GSW_Yearly_2021_36NZJ_M_R,Cropland,0,0,0,0,0,17,0,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_36NZJ_M_R,Wetland,0,0,0,0,0,86,0,0,11,0,0
AFRICA_2024_GSW_Yearly_2021_36NZJ_M_R,Bareland,0,0,0,0,0,38,0,0,5,0,0
AFRICA_2024_GSW_Yearly_2021_36NZJ_M_R,Built-up,0,0,0,0,0,7,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NZJ_M_R,Water,0,0,0,0,0,0,0,0,35,0,0
AFRICA_2024_GSW_Yearly_2021_36NZJ_M_R,Forest,0,0,0,0,0,16,0,0,1,0,0
AFRICA_2024_GLC_FCS30D_2022_36NZJ_M_R,Water,61,33,25,79,34,0,18,0,0,58,1
AFRICA_2024_GLC_FCS30D_2022_36NZJ_M_R,Cropland,27,0,2,28,15,0,9,0,0,26,1
AFRICA_2024_GLC_FCS30D_2022_36NZJ_M_R,Wetland,38,19,0,43,18,4,8,0,0,31,1
AFRICA_2024_GLC_FCS30D_2022_36NZJ_M_R,Bareland,37,17,8,0,24,0,9,0,0,29,0
AFRICA_2024_GLC_FCS30D_2022_36NZJ_M_R,Built-up,9,4,0,7,0,0,4,0,0,9,2
AFRICA_2024_GLC_FCS30D_2022_36NZJ_M_R,Forest,33,22,10,25,15,1,0,0,0,33,1
AFRICA_2024_GLC_FCS30D_2022_36NZJ_M_R,Grassland,0,0,0,3,0,0,0,0,0,2,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NZJ_M_R,Water,0,19,58,10,11,0,15,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NZJ_M_R,Grassland,0,7,13,5,7,5,5,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NZJ_M_R,Wetland,0,18,0,14,9,27,15,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NZJ_M_R,Bareland,0,18,9,0,17,14,13,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NZJ_M_R,Forest,0,20,17,1,8,8,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NZJ_M_R,Cropland,0,0,7,3,9,1,4,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NZJ_M_R,Wetland,1,4,0,3,0,22,8,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NZJ_M_R,Grassland,0,5,4,7,0,6,4,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NZJ_M_R,Bareland,0,7,5,0,0,16,1,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NZJ_M_R,Forest,0,5,1,9,0,11,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NZJ_M_R,Water,0,0,3,0,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NZJ_M_R,Built-up,0,0,0,2,0,8,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NZJ_M_R,Cropland,0,0,0,1,0,1,1,0,0,0,0
