Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_38PLT_M_R,Shrubland,3,3,2,3,1,1,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38PLT_M_R,Grassland,0,3,3,3,1,1,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38PLT_M_R,Cropland,7,0,5,20,1,9,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38PLT_M_R,Wetland,8,10,0,28,0,5,11,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38PLT_M_R,Lichens_and_Mosses,1,1,1,3,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38PLT_M_R,Bareland,33,34,24,0,17,11,18,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38PLT_M_R,Built-up,7,7,3,13,0,5,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38PLT_M_R,Water,14,12,29,72,3,7,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38PLT_M_R,Forest,0,3,4,4,0,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PLT_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PLT_M_R,Grassland,0,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PLT_M_R,Cropland,0,0,1,0,0,0,0,5,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PLT_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PLT_M_R,Bareland,0,0,16,0,0,0,4,31,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PLT_M_R,Built-up,0,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PLT_M_R,Wetland,0,0,0,0,0,0,0,48,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PLT_M_R,Water,0,0,34,0,0,0,0,23,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PLT_M_R,Forest,0,0,4,0,0,0,0,4,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38PLT_M_R,Shrubland,0,0,0,0,0,0,4,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38PLT_M_R,Grassland,0,0,0,0,0,0,4,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38PLT_M_R,Cropland,0,0,0,0,0,0,6,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38PLT_M_R,Wetland,0,0,0,0,0,0,42,0,15,0,0,0
AFRICA_2024_GSW_Yearly_2021_38PLT_M_R,Lichens_and_Mosses,0,0,0,0,0,0,1,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38PLT_M_R,Bareland,0,0,0,0,0,0,77,0,7,0,0,0
AFRICA_2024_GSW_Yearly_2021_38PLT_M_R,Built-up,0,0,0,0,0,0,9,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38PLT_M_R,Water,0,0,0,0,0,0,0,0,29,0,0,0
AFRICA_2024_GLC_FCS30D_2022_38PLT_M_R,Water,27,23,57,52,21,0,0,0,0,19,2,0
AFRICA_2024_GLC_FCS30D_2022_38PLT_M_R,Cropland,19,0,1,13,3,0,0,0,0,7,1,0
AFRICA_2024_GLC_FCS30D_2022_38PLT_M_R,Wetland,15,10,0,16,2,2,0,0,0,3,0,0
AFRICA_2024_GLC_FCS30D_2022_38PLT_M_R,Bareland,48,37,24,0,29,0,9,0,0,38,13,0
AFRICA_2024_GLC_FCS30D_2022_38PLT_M_R,Built-up,11,8,0,13,0,0,0,0,0,5,2,0
AFRICA_2024_GLC_FCS30D_2022_38PLT_M_R,Forest,16,14,6,6,2,0,0,0,0,6,1,0
AFRICA_2024_ESRI_Annual_LULC_2024_38PLT_M_R,Grassland,0,1,0,1,3,0,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38PLT_M_R,Wetland,0,1,0,16,5,25,40,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38PLT_M_R,Bareland,0,13,3,0,33,5,29,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38PLT_M_R,Water,0,0,1,31,18,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38PLT_M_R,Cropland,0,0,0,10,9,3,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38PLT_M_R,Forest,0,4,0,1,4,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38PLT_M_R,Grassland,0,2,1,2,0,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38PLT_M_R,Wetland,0,7,0,13,0,6,22,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38PLT_M_R,Bareland,0,10,4,0,0,0,12,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38PLT_M_R,Forest,0,1,0,0,0,0,1,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38PLT_M_R,Water,0,0,1,17,0,0,0,0,0,0,0,1
AFRICA_2024_DynamicWorld_2024_38PLT_M_R,Cropland,0,0,0,6,0,3,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38PLT_M_R,Built-up,0,0,0,6,0,0,0,0,0,0,0,0
