Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_GLC_FCS30D_2022_35PRM_M_R,Built-up,7,4,0,2,0,4,0,0,0,7,1,0
AFRICA_2024_GLC_FCS30D_2022_35PRM_M_R,Water,19,31,21,29,8,21,0,0,0,65,0,0
AFRICA_2024_GLC_FCS30D_2022_35PRM_M_R,Forest,21,14,13,11,12,0,3,0,0,49,1,0
AFRICA_2024_GLC_FCS30D_2022_35PRM_M_R,Grassland,0,4,7,9,2,12,0,0,0,24,0,0
AFRICA_2024_GLC_FCS30D_2022_35PRM_M_R,Bareland,16,9,0,0,8,8,0,0,0,24,2,0
AFRICA_2024_GLC_FCS30D_2022_35PRM_M_R,Permanent_ice_and_snow,1,1,0,2,4,1,0,0,0,3,1,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PRM_M_R,Grassland,0,21,14,0,4,21,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PRM_M_R,Wetland,0,39,0,0,0,21,12,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PRM_M_R,Bareland,0,33,1,0,12,5,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PRM_M_R,Built-up,0,2,0,1,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PRM_M_R,Forest,0,23,9,0,14,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PRM_M_R,Cropland,0,0,7,0,14,14,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PRM_M_R,Water,0,44,26,6,3,1,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PRM_M_R,Permanent_ice_and_snow,0,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PRM_M_R,Water,3,9,8,3,0,2,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PRM_M_R,Cropland,4,0,3,23,0,9,13,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PRM_M_R,Wetland,29,25,0,1,0,28,38,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PRM_M_R,Forest,10,9,5,3,0,0,3,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PRM_M_R,Grassland,0,6,1,7,0,4,3,0,0,0,0,1
AFRICA_2024_DynamicWorld_2024_35PRM_M_R,Bareland,0,3,0,0,0,0,5,0,0,0,0,3
AFRICA_2024_DynamicWorld_2024_35PRM_M_R,Built-up,0,3,0,8,0,0,0,0,0,0,0,0
