,0
AFRICA_2024_GLC_FCS30D_2022_35PRS_M_R,462
AFRICA_2024_WorldCover_2021_35PRS_M_R,405
AFRICA_2024_DynamicWorld_2024_35PRS_M_R,385
AFRICA_2024_ESRI_Annual_LULC_2024_35PRS_M_R,251
AFRICA_2024_GSW_Yearly_2021_35PRS_M_R,84
AFRICA_2024_GWL_FCS30D_2022_35PRS_M_R,53
