Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_36PXU_M_R,Shrubland,3,3,3,1,1,3,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PXU_M_R,Grassland,0,17,23,3,1,28,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PXU_M_R,Cropland,102,0,64,49,16,86,31,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PXU_M_R,Wetland,97,40,0,8,0,61,27,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PXU_M_R,Lichens_and_Mosses,1,0,0,1,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PXU_M_R,Bareland,61,30,27,0,13,10,14,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PXU_M_R,Built-up,20,8,0,9,0,12,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PXU_M_R,Water,116,76,77,63,0,80,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PXU_M_R,Forest,82,35,34,7,3,0,11,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PXU_M_R,Permanent_ice_and_snow,1,0,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PXU_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PXU_M_R,Grassland,0,0,3,0,0,0,0,45,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PXU_M_R,Cropland,0,0,31,0,0,0,7,141,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PXU_M_R,Bareland,0,0,8,0,0,0,3,38,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PXU_M_R,Forest,0,0,26,0,0,0,5,70,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PXU_M_R,Wetland,0,0,0,0,0,0,2,210,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PXU_M_R,Water,0,0,42,0,0,0,0,108,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PXU_M_R,Shrubland,0,0,0,0,0,0,4,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PXU_M_R,Grassland,0,0,0,0,0,0,48,0,7,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PXU_M_R,Cropland,0,0,0,0,0,0,162,0,27,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PXU_M_R,Wetland,0,0,0,0,0,0,145,0,9,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PXU_M_R,Bareland,0,0,0,0,0,0,91,0,14,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PXU_M_R,Built-up,0,0,0,0,0,0,8,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PXU_M_R,Forest,0,0,0,0,0,0,82,0,12,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PXU_M_R,Water,0,0,0,0,0,0,0,0,74,0,0,0
AFRICA_2024_GLC_FCS30D_2022_36PXU_M_R,Water,78,100,42,59,22,53,0,0,0,84,0,0
AFRICA_2024_GLC_FCS30D_2022_36PXU_M_R,Cropland,60,0,31,43,22,56,7,0,0,93,2,0
AFRICA_2024_GLC_FCS30D_2022_36PXU_M_R,Wetland,12,49,0,13,2,38,2,0,0,71,0,0
AFRICA_2024_GLC_FCS30D_2022_36PXU_M_R,Bareland,40,54,8,0,23,14,3,0,0,33,2,0
AFRICA_2024_GLC_FCS30D_2022_36PXU_M_R,Built-up,9,13,0,4,0,5,0,0,0,11,0,0
AFRICA_2024_GLC_FCS30D_2022_36PXU_M_R,Forest,34,61,26,14,12,0,5,0,0,77,0,0
AFRICA_2024_GLC_FCS30D_2022_36PXU_M_R,Grassland,0,21,3,4,0,18,0,0,0,31,0,0
AFRICA_2024_GLC_FCS30D_2022_36PXU_M_R,Permanent_ice_and_snow,0,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PXU_M_R,Water,0,99,55,47,18,11,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PXU_M_R,Grassland,0,50,15,5,12,10,12,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PXU_M_R,Wetland,0,79,0,4,6,20,29,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PXU_M_R,Bareland,0,34,12,0,18,3,25,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PXU_M_R,Built-up,0,2,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PXU_M_R,Forest,0,66,29,0,19,0,18,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PXU_M_R,Cropland,0,0,47,8,37,26,33,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PXU_M_R,Water,16,40,44,31,0,13,0,0,0,0,0,4
