Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_37NBH_M_R,Shrubland,1,2,1,1,1,2,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBH_M_R,Grassland,0,15,11,11,15,18,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBH_M_R,Cropland,39,0,6,32,29,34,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBH_M_R,Lichens_and_Mosses,1,1,0,1,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBH_M_R,Bareland,32,18,2,0,10,23,5,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBH_M_R,Built-up,13,8,1,12,0,10,4,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBH_M_R,Forest,60,35,21,39,29,0,8,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBH_M_R,Water,47,33,18,64,2,51,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBH_M_R,Wetland,10,4,0,8,0,14,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NBH_M_R,Permanent_ice_and_snow,1,0,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBH_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBH_M_R,Cropland,0,0,5,0,0,0,0,6,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBH_M_R,Forest,0,0,17,0,0,0,7,30,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBH_M_R,Built-up,0,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBH_M_R,Grassland,0,0,3,0,0,0,0,11,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBH_M_R,Water,0,0,17,0,0,0,0,12,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBH_M_R,Wetland,0,0,0,0,0,0,0,24,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NBH_M_R,Bareland,0,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBH_M_R,Shrubland,0,0,0,0,0,0,2,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBH_M_R,Bareland,0,0,0,0,0,0,15,0,1,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBH_M_R,Forest,0,0,0,0,0,0,45,0,8,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBH_M_R,Built-up,0,0,0,0,0,0,2,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBH_M_R,Water,0,0,0,0,0,0,0,0,27,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBH_M_R,Grassland,0,0,0,0,0,0,4,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NBH_M_R,Wetland,0,0,0,0,0,0,1,0,3,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37NBH_M_R,Cropland,24,0,5,27,23,30,0,0,0,34,18,0
AFRICA_2024_GLC_FCS30D_2022_37NBH_M_R,Bareland,13,24,0,0,15,24,0,0,0,33,6,0
AFRICA_2024_GLC_FCS30D_2022_37NBH_M_R,Built-up,7,9,0,9,0,12,0,0,0,10,5,0
AFRICA_2024_GLC_FCS30D_2022_37NBH_M_R,Water,15,32,17,46,28,40,0,0,0,55,7,0
AFRICA_2024_GLC_FCS30D_2022_37NBH_M_R,Forest,26,35,17,41,31,0,7,0,0,49,17,0
AFRICA_2024_GLC_FCS30D_2022_37NBH_M_R,Grassland,0,16,3,16,11,25,0,0,0,22,2,0
AFRICA_2024_GLC_FCS30D_2022_37NBH_M_R,Wetland,0,5,0,4,4,8,0,0,0,3,0,0
AFRICA_2024_GLC_FCS30D_2022_37NBH_M_R,Permanent_ice_and_snow,0,0,0,0,0,3,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NBH_M_R,Grassland,0,35,0,0,20,30,17,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NBH_M_R,Bareland,0,32,0,0,38,7,31,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NBH_M_R,Built-up,0,3,0,0,0,1,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NBH_M_R,Forest,0,41,2,1,36,0,61,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NBH_M_R,Cropland,0,0,0,1,33,25,15,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NBH_M_R,Water,0,22,0,9,19,23,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NBH_M_R,Wetland,0,8,0,0,2,3,13,0,0,0,0,0
