Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Non_Water,Non_Wetland,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_37PGK_M_R,Shrubland,3,3,1,1,1,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PGK_M_R,Grassland,0,12,1,0,5,7,1,0,0,0,0
AFRICA_2024_WorldCover_2021_37PGK_M_R,Cropland,54,0,29,22,27,11,8,0,0,0,0
AFRICA_2024_WorldCover_2021_37PGK_M_R,Lichens_and_Mosses,1,1,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PGK_M_R,Bareland,34,7,0,3,11,0,6,0,0,0,0
AFRICA_2024_WorldCover_2021_37PGK_M_R,Built-up,9,10,8,0,5,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PGK_M_R,Forest,51,32,22,6,0,9,5,0,0,0,0
AFRICA_2024_WorldCover_2021_37PGK_M_R,Water,62,28,42,0,46,18,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PGK_M_R,Wetland,9,2,1,0,9,0,1,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PGK_M_R,Shrubland,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PGK_M_R,Cropland,0,0,0,0,0,0,25,2,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PGK_M_R,Forest,0,0,0,0,0,0,30,9,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PGK_M_R,Grassland,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PGK_M_R,Wetland,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PGK_M_R,Water,0,0,0,0,0,0,0,36,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PGK_M_R,Bareland,0,0,0,0,0,0,17,2,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PGK_M_R,Cropland,0,0,0,0,0,2,2,0,17,0,0
AFRICA_2024_GWL_FCS30D_2022_37PGK_M_R,Forest,0,0,0,0,0,3,4,0,25,0,0
AFRICA_2024_GWL_FCS30D_2022_37PGK_M_R,Built-up,0,0,0,0,0,0,0,0,1,0,0
AFRICA_2024_GWL_FCS30D_2022_37PGK_M_R,Grassland,0,0,0,0,0,0,0,0,9,0,0
AFRICA_2024_GWL_FCS30D_2022_37PGK_M_R,Water,0,0,0,0,0,13,0,0,19,0,0
AFRICA_2024_GWL_FCS30D_2022_37PGK_M_R,Bareland,0,0,0,0,0,1,3,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PGK_M_R,Wetland,0,0,0,0,0,0,0,0,38,0,0
AFRICA_2024_GLC_FCS30D_2022_37PGK_M_R,Cropland,25,0,32,19,37,2,2,0,0,46,12
AFRICA_2024_GLC_FCS30D_2022_37PGK_M_R,Bareland,25,29,0,6,14,1,3,0,0,20,3
AFRICA_2024_GLC_FCS30D_2022_37PGK_M_R,Built-up,5,7,4,0,5,0,0,0,0,7,1
AFRICA_2024_GLC_FCS30D_2022_37PGK_M_R,Water,26,43,40,17,37,13,0,0,0,30,8
AFRICA_2024_GLC_FCS30D_2022_37PGK_M_R,Forest,26,46,26,18,0,3,4,0,0,31,6
AFRICA_2024_GLC_FCS30D_2022_37PGK_M_R,Grassland,0,11,8,1,13,0,0,0,0,15,2
AFRICA_2024_GLC_FCS30D_2022_37PGK_M_R,Wetland,5,10,5,1,7,0,0,0,0,4,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PGK_M_R,Grassland,0,18,2,14,13,0,7,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PGK_M_R,Bareland,0,15,0,9,5,0,29,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PGK_M_R,Built-up,0,1,0,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PGK_M_R,Forest,0,27,6,22,0,6,43,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PGK_M_R,Cropland,0,0,7,27,23,1,21,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PGK_M_R,Water,0,20,7,0,4,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PGK_M_R,Wetland,0,2,0,0,5,0,13,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PGK_M_R,Cropland,14,0,8,0,17,5,10,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PGK_M_R,Forest,9,14,1,0,0,10,10,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PGK_M_R,Water,3,11,8,0,16,12,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PGK_M_R,Grassland,0,6,5,0,3,2,3,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PGK_M_R,Wetland,0,2,0,0,1,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PGK_M_R,Bareland,0,6,0,0,3,0,5,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PGK_M_R,Built-up,0,6,1,0,4,0,0,0,0,0,0
