Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36PVV_M_R,Shrubland,3,3,3,1,1,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVV_M_R,Grassland,0,34,36,3,2,28,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVV_M_R,Cropland,88,0,61,54,30,72,13,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVV_M_R,Wetland,107,122,0,31,16,118,22,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVV_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVV_M_R,Bareland,58,51,18,0,25,18,17,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVV_M_R,Built-up,21,20,4,17,0,15,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVV_M_R,Forest,60,52,43,13,4,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PVV_M_R,Water,91,91,58,62,10,88,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVV_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVV_M_R,Grassland,0,0,7,0,0,0,0,93,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVV_M_R,Cropland,0,0,29,0,0,0,3,155,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVV_M_R,Forest,0,0,27,0,0,0,2,122,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVV_M_R,Wetland,0,0,0,0,0,0,7,371,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVV_M_R,Built-up,0,0,0,0,0,0,0,14,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVV_M_R,Water,0,0,37,0,0,0,0,113,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PVV_M_R,Bareland,0,0,8,0,0,0,3,38,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVV_M_R,Shrubland,0,0,0,0,0,0,3,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PVV_M_R,Grassland,0,0,0,0,0,0,34,0,7,0,0
AFRICA_2024_GSW_Yearly_2021_36PVV_M_R,Cropland,0,0,0,0,0,0,106,0,21,0,0
AFRICA_2024_GSW_Yearly_2021_36PVV_M_R,Wetland,0,0,0,0,0,0,132,0,34,0,0
AFRICA_2024_GSW_Yearly_2021_36PVV_M_R,Bareland,0,0,0,0,0,0,64,0,17,0,0
AFRICA_2024_GSW_Yearly_2021_36PVV_M_R,Built-up,0,0,0,0,0,0,14,0,2,0,0
AFRICA_2024_GSW_Yearly_2021_36PVV_M_R,Water,0,0,0,0,0,0,0,0,105,0,0
AFRICA_2024_GSW_Yearly_2021_36PVV_M_R,Forest,0,0,0,0,0,0,28,0,8,0,0
AFRICA_2024_GLC_FCS30D_2022_36PVV_M_R,Cropland,86,0,29,35,40,48,3,0,0,88,3
AFRICA_2024_GLC_FCS30D_2022_36PVV_M_R,Water,95,83,37,46,27,53,0,0,0,78,0
AFRICA_2024_GLC_FCS30D_2022_36PVV_M_R,Wetland,77,75,0,10,21,59,7,0,0,87,0
AFRICA_2024_GLC_FCS30D_2022_36PVV_M_R,Bareland,69,46,8,0,39,7,3,0,0,38,2
AFRICA_2024_GLC_FCS30D_2022_36PVV_M_R,Built-up,17,20,0,7,0,4,0,0,0,15,1
AFRICA_2024_GLC_FCS30D_2022_36PVV_M_R,Forest,56,51,27,11,17,0,2,0,0,67,0
AFRICA_2024_GLC_FCS30D_2022_36PVV_M_R,Grassland,0,24,7,5,2,24,0,0,0,36,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVV_M_R,Water,0,68,72,9,50,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVV_M_R,Grassland,0,46,47,5,17,29,10,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVV_M_R,Wetland,0,92,0,5,51,56,62,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVV_M_R,Bareland,0,39,19,0,39,4,34,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVV_M_R,Built-up,0,3,1,2,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVV_M_R,Forest,0,61,59,0,25,0,12,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PVV_M_R,Cropland,0,0,60,17,54,30,27,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVV_M_R,Cropland,29,0,37,33,0,36,32,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVV_M_R,Wetland,60,36,0,13,0,52,52,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVV_M_R,Water,6,2,32,22,0,1,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVV_M_R,Forest,22,17,22,1,0,0,9,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVV_M_R,Grassland,0,14,12,14,0,10,9,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVV_M_R,Bareland,0,8,1,0,0,0,8,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PVV_M_R,Built-up,0,12,9,17,0,4,9,0,0,0,0
