,0
Water,2203
Cropland,2047
Wetland,1472
Forest,1266
Grassland,1086
Bareland,876
Non_Wetland,615
Shrubland,414
Built-up,331
Non_Water,143
Lichens_and_Mosses,6
Permanent_ice_and_snow,6
