,0
AFRICA_2024_GLC_FCS30D_2022_36NWM_M_R,445
AFRICA_2024_WorldCover_2021_36NWM_M_R,434
AFRICA_2024_DynamicWorld_2024_36NWM_M_R,415
AFRICA_2024_ESRI_Annual_LULC_2024_36NWM_M_R,277
AFRICA_2024_GWL_FCS30D_2022_36NWM_M_R,220
AFRICA_2024_GSW_Yearly_2021_36NWM_M_R,74
