Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_35PNN_M_R,Shrubland,3,3,3,1,1,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PNN_M_R,Grassland,0,8,5,3,1,4,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PNN_M_R,Cropland,35,0,9,7,4,7,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PNN_M_R,Wetland,91,35,0,7,0,47,2,0,0,0,0
AFRICA_2024_WorldCover_2021_35PNN_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PNN_M_R,Bareland,33,13,10,0,5,4,1,0,0,0,0
AFRICA_2024_WorldCover_2021_35PNN_M_R,Built-up,15,10,0,6,0,4,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PNN_M_R,Water,68,13,26,36,1,28,0,0,0,0,0
AFRICA_2024_WorldCover_2021_35PNN_M_R,Forest,62,23,15,18,5,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PNN_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PNN_M_R,Grassland,0,0,3,0,0,0,0,17,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PNN_M_R,Cropland,0,0,2,0,0,0,1,13,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PNN_M_R,Bareland,0,0,5,0,0,0,1,10,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PNN_M_R,Forest,0,0,18,0,0,0,2,45,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PNN_M_R,Wetland,0,0,0,0,0,0,4,126,0,0,0
AFRICA_2024_GWL_FCS30D_2022_35PNN_M_R,Water,0,0,25,0,0,0,0,21,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNN_M_R,Shrubland,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNN_M_R,Grassland,0,0,0,0,0,0,14,0,2,0,0
AFRICA_2024_GSW_Yearly_2021_35PNN_M_R,Cropland,0,0,0,0,0,0,16,0,4,0,0
AFRICA_2024_GSW_Yearly_2021_35PNN_M_R,Wetland,0,0,0,0,0,0,80,0,15,0,0
AFRICA_2024_GSW_Yearly_2021_35PNN_M_R,Bareland,0,0,0,0,0,0,29,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNN_M_R,Built-up,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNN_M_R,Water,0,0,0,0,0,0,0,0,43,0,0
AFRICA_2024_GSW_Yearly_2021_35PNN_M_R,Forest,0,0,0,0,0,0,45,0,4,0,0
AFRICA_2024_GLC_FCS30D_2022_35PNN_M_R,Cropland,18,0,2,1,6,16,1,0,0,24,1
AFRICA_2024_GLC_FCS30D_2022_35PNN_M_R,Wetland,17,19,0,1,0,30,4,0,0,35,0
AFRICA_2024_GLC_FCS30D_2022_35PNN_M_R,Built-up,9,5,0,1,0,10,0,0,0,6,0
AFRICA_2024_GLC_FCS30D_2022_35PNN_M_R,Water,31,18,25,10,4,21,0,0,0,26,0
AFRICA_2024_GLC_FCS30D_2022_35PNN_M_R,Forest,39,24,18,5,10,0,2,0,0,44,0
AFRICA_2024_GLC_FCS30D_2022_35PNN_M_R,Grassland,0,0,3,0,0,5,0,0,0,5,0
AFRICA_2024_GLC_FCS30D_2022_35PNN_M_R,Bareland,20,6,5,0,10,14,1,0,0,14,1
AFRICA_2024_ESRI_Annual_LULC_2024_35PNN_M_R,Grassland,0,5,5,0,10,11,1,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PNN_M_R,Wetland,0,22,0,0,2,35,15,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PNN_M_R,Water,0,4,6,1,2,23,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PNN_M_R,Forest,0,4,17,0,12,0,2,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PNN_M_R,Cropland,0,0,1,0,7,6,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PNN_M_R,Bareland,0,7,0,0,11,3,3,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PNN_M_R,Built-up,0,1,0,0,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PNN_M_R,Wetland,5,6,0,10,0,16,33,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PNN_M_R,Forest,1,4,14,4,0,0,11,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PNN_M_R,Grassland,0,6,7,7,0,7,5,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PNN_M_R,Built-up,0,2,0,8,0,4,1,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PNN_M_R,Water,0,3,10,5,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PNN_M_R,Cropland,0,0,3,6,0,2,4,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PNN_M_R,Bareland,0,0,0,0,0,0,2,0,0,0,0
