,0
AFRICA_2024_GLC_FCS30D_2022_35NME_M_R,456
AFRICA_2024_WorldCover_2021_35NME_M_R,452
AFRICA_2024_ESRI_Annual_LULC_2024_35NME_M_R,393
AFRICA_2024_GWL_FCS30D_2022_35NME_M_R,224
AFRICA_2024_DynamicWorld_2024_35NME_M_R,172
AFRICA_2024_GSW_Yearly_2021_35NME_M_R,164
