Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_38PKU_M_R,Shrubland,1,1,1,2,1,1,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38PKU_M_R,Grassland,0,5,9,3,1,1,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38PKU_M_R,Cropland,22,0,11,34,1,8,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38PKU_M_R,Wetland,6,19,0,23,0,5,7,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38PKU_M_R,Lichens_and_Mosses,1,3,0,2,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38PKU_M_R,Bareland,35,40,27,0,16,5,14,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38PKU_M_R,Built-up,6,5,1,13,0,5,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38PKU_M_R,Water,8,13,57,70,0,10,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38PKU_M_R,Forest,9,11,10,10,0,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PKU_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PKU_M_R,Grassland,0,0,0,0,0,0,0,9,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PKU_M_R,Cropland,0,0,2,0,0,0,0,16,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PKU_M_R,Bareland,0,0,22,0,0,0,6,41,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PKU_M_R,Built-up,0,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PKU_M_R,Wetland,0,0,0,0,0,0,0,60,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PKU_M_R,Water,0,0,25,0,0,0,0,48,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38PKU_M_R,Forest,0,0,4,0,0,0,0,10,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38PKU_M_R,Grassland,0,0,0,0,0,0,3,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38PKU_M_R,Cropland,0,0,0,0,0,0,17,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38PKU_M_R,Lichens_and_Mosses,0,0,0,0,0,0,2,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38PKU_M_R,Bareland,0,0,0,0,0,0,84,0,8,0,0,0
AFRICA_2024_GSW_Yearly_2021_38PKU_M_R,Built-up,0,0,0,0,0,0,7,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38PKU_M_R,Wetland,0,0,0,0,0,0,33,0,7,0,0,0
AFRICA_2024_GSW_Yearly_2021_38PKU_M_R,Water,0,0,0,0,0,0,0,0,12,0,0,0
AFRICA_2024_GSW_Yearly_2021_38PKU_M_R,Forest,0,0,0,0,0,0,5,0,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_38PKU_M_R,Water,36,19,38,48,27,1,0,0,0,19,2,0
AFRICA_2024_GLC_FCS30D_2022_38PKU_M_R,Cropland,33,0,2,22,14,2,0,0,0,17,5,0
AFRICA_2024_GLC_FCS30D_2022_38PKU_M_R,Wetland,12,13,0,15,7,2,0,0,0,7,2,0
AFRICA_2024_GLC_FCS30D_2022_38PKU_M_R,Bareland,47,34,27,0,38,0,10,0,0,41,17,0
AFRICA_2024_GLC_FCS30D_2022_38PKU_M_R,Built-up,10,7,1,9,0,0,0,0,0,5,2,0
AFRICA_2024_GLC_FCS30D_2022_38PKU_M_R,Forest,24,23,4,13,5,0,0,0,0,11,2,0
AFRICA_2024_GLC_FCS30D_2022_38PKU_M_R,Grassland,0,5,0,4,2,0,0,0,0,2,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38PKU_M_R,Grassland,0,2,0,1,3,1,0,0,0,0,0,0
