,0
Bareland,1092
Water,1044
Wetland,641
Cropland,604
Built-up,372
Grassland,225
Forest,166
Shrubland,97
Non_Wetland,87
Lichens_and_Mosses,53
Non_Water,39
Permanent_ice_and_snow,2
