Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Non_Wetland
AFRICA_2024_WorldCover_2021_37PDT_M_R,Shrubland,3,3,1,1,1,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDT_M_R,Grassland,0,23,3,2,1,7,2,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDT_M_R,Cropland,40,0,33,22,10,23,2,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDT_M_R,Wetland,5,19,3,0,6,4,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDT_M_R,Lichens_and_Mosses,1,1,1,1,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDT_M_R,Bareland,52,55,0,17,11,17,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDT_M_R,Built-up,12,13,10,0,1,8,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDT_M_R,Water,50,72,37,5,0,22,16,0,0,0,0
AFRICA_2024_WorldCover_2021_37PDT_M_R,Forest,40,47,25,19,10,0,11,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDT_M_R,Shrubland,0,0,0,0,2,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDT_M_R,Grassland,0,0,0,0,18,0,0,8,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDT_M_R,Cropland,0,0,0,0,39,0,0,8,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDT_M_R,Wetland,0,0,0,0,14,0,0,4,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDT_M_R,Bareland,0,0,0,0,36,0,0,7,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDT_M_R,Built-up,0,0,0,0,4,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDT_M_R,Water,0,0,0,0,0,0,0,43,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PDT_M_R,Forest,0,0,0,0,20,0,0,3,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37PDT_M_R,Water,41,52,43,22,0,25,32,0,28,1,0
AFRICA_2024_GLC_FCS30D_2022_37PDT_M_R,Cropland,39,0,33,27,2,24,6,0,34,8,0
AFRICA_2024_GLC_FCS30D_2022_37PDT_M_R,Bareland,37,28,0,27,0,18,6,0,35,15,0
AFRICA_2024_GLC_FCS30D_2022_37PDT_M_R,Built-up,8,9,7,0,0,5,0,0,9,6,0
AFRICA_2024_GLC_FCS30D_2022_37PDT_M_R,Forest,32,35,30,20,2,0,0,0,32,14,0
AFRICA_2024_GLC_FCS30D_2022_37PDT_M_R,Grassland,0,15,9,3,0,17,2,0,10,0,0
AFRICA_2024_GLC_FCS30D_2022_37PDT_M_R,Wetland,4,3,2,2,1,1,0,0,1,1,0
AFRICA_2024_GWL_FCS30D_2022_37PDT_M_R,Forest,0,0,0,0,2,0,0,0,0,0,14
AFRICA_2024_GWL_FCS30D_2022_37PDT_M_R,Grassland,0,0,0,0,0,0,2,0,0,0,2
AFRICA_2024_GWL_FCS30D_2022_37PDT_M_R,Cropland,0,0,0,0,2,0,6,0,0,0,9
AFRICA_2024_GWL_FCS30D_2022_37PDT_M_R,Water,0,0,0,0,0,0,32,0,0,0,12
AFRICA_2024_GWL_FCS30D_2022_37PDT_M_R,Wetland,0,0,0,0,1,0,0,0,0,0,16
AFRICA_2024_GWL_FCS30D_2022_37PDT_M_R,Bareland,0,0,0,0,0,0,6,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDT_M_R,Grassland,0,12,2,19,14,18,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDT_M_R,Bareland,0,34,0,32,43,30,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDT_M_R,Built-up,0,3,0,0,1,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDT_M_R,Forest,0,23,1,29,25,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDT_M_R,Cropland,0,0,8,41,28,33,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDT_M_R,Wetland,0,3,0,3,14,6,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PDT_M_R,Water,0,12,1,13,0,11,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDT_M_R,Cropland,17,0,24,0,17,16,7,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDT_M_R,Wetland,6,1,11,0,5,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDT_M_R,Water,6,11,23,0,0,10,2,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDT_M_R,Forest,9,9,7,0,5,0,3,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDT_M_R,Grassland,0,6,10,0,4,3,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDT_M_R,Bareland,0,8,0,0,5,2,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PDT_M_R,Built-up,0,10,13,0,3,10,0,0,0,0,0
