Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36NUJ_M_R,Shrubland,3,2,3,3,2,3,1,0,0,0,0
AFRICA_2024_WorldCover_2021_36NUJ_M_R,Grassland,0,5,16,2,3,14,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NUJ_M_R,Cropland,37,0,10,6,13,22,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NUJ_M_R,Wetland,76,0,0,3,0,61,30,0,0,0,0
AFRICA_2024_WorldCover_2021_36NUJ_M_R,Bareland,3,1,1,0,2,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NUJ_M_R,Built-up,14,11,1,8,0,8,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NUJ_M_R,Water,95,12,81,29,7,90,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NUJ_M_R,Forest,68,24,48,11,17,0,15,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NUJ_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NUJ_M_R,Grassland,0,0,6,0,0,0,0,36,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NUJ_M_R,Cropland,0,0,0,0,0,0,0,20,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NUJ_M_R,Bareland,0,0,0,0,0,0,0,2,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NUJ_M_R,Forest,0,0,24,0,0,0,8,98,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NUJ_M_R,Wetland,0,0,0,0,0,0,11,159,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NUJ_M_R,Built-up,0,0,0,0,0,0,0,1,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NUJ_M_R,Water,0,0,32,0,0,0,0,85,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NUJ_M_R,Shrubland,0,0,0,0,0,0,4,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_36NUJ_M_R,Grassland,0,0,0,0,0,0,3,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_36NUJ_M_R,Cropland,0,0,0,0,0,0,5,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_36NUJ_M_R,Wetland,0,0,0,0,0,0,72,0,26,0,0
AFRICA_2024_GSW_Yearly_2021_36NUJ_M_R,Bareland,0,0,0,0,0,0,2,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_36NUJ_M_R,Water,0,0,0,0,0,0,0,0,98,0,0
AFRICA_2024_GSW_Yearly_2021_36NUJ_M_R,Forest,0,0,0,0,0,0,52,0,20,0,0
AFRICA_2024_GSW_Yearly_2021_36NUJ_M_R,Built-up,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_36NUJ_M_R,Water,15,51,32,35,21,60,0,0,0,73,0
AFRICA_2024_GLC_FCS30D_2022_36NUJ_M_R,Cropland,4,0,0,6,5,23,0,0,0,27,0
AFRICA_2024_GLC_FCS30D_2022_36NUJ_M_R,Wetland,3,29,0,15,3,35,11,0,0,46,0
AFRICA_2024_GLC_FCS30D_2022_36NUJ_M_R,Bareland,0,0,0,0,3,0,0,0,0,2,0
AFRICA_2024_GLC_FCS30D_2022_36NUJ_M_R,Built-up,6,9,0,5,0,10,0,0,0,14,0
AFRICA_2024_GLC_FCS30D_2022_36NUJ_M_R,Forest,10,46,24,23,16,0,8,0,0,73,1
AFRICA_2024_GLC_FCS30D_2022_36NUJ_M_R,Grassland,0,19,6,5,4,19,0,0,0,21,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NUJ_M_R,Grassland,0,7,20,1,7,22,6,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NUJ_M_R,Wetland,0,13,0,0,8,41,34,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NUJ_M_R,Built-up,0,2,0,0,0,2,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NUJ_M_R,Forest,0,23,46,0,23,0,26,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NUJ_M_R,Water,0,8,78,0,20,48,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NUJ_M_R,Cropland,0,0,9,0,12,13,1,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NUJ_M_R,Bareland,0,1,1,0,1,0,2,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NUJ_M_R,Cropland,3,0,1,0,0,8,10,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NUJ_M_R,Wetland,32,12,0,0,0,39,37,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NUJ_M_R,Water,13,2,11,0,0,20,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NUJ_M_R,Forest,23,10,9,0,0,0,28,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NUJ_M_R,Grassland,0,2,1,0,0,0,4,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NUJ_M_R,Built-up,0,3,0,2,0,8,14,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NUJ_M_R,Bareland,0,0,0,0,0,0,1,0,0,0,0
