Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_37PCM_M_R,Shrubland,3,3,1,3,1,1,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCM_M_R,Grassland,0,21,22,14,11,2,16,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCM_M_R,Cropland,51,0,45,50,23,15,40,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCM_M_R,Wetland,15,19,0,8,0,5,15,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCM_M_R,Lichens_and_Mosses,1,1,0,1,0,0,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCM_M_R,Bareland,49,56,8,0,7,21,20,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCM_M_R,Built-up,10,12,6,8,0,1,9,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCM_M_R,Water,78,83,41,70,1,0,52,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCM_M_R,Forest,70,64,26,33,24,23,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37PCM_M_R,Permanent_ice_and_snow,1,0,0,0,0,2,1,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCM_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCM_M_R,Grassland,0,0,0,0,0,0,0,23,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCM_M_R,Cropland,0,0,20,0,0,8,0,50,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCM_M_R,Bareland,0,0,13,0,0,5,0,11,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCM_M_R,Forest,0,0,17,0,0,7,0,33,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCM_M_R,Built-up,0,0,0,0,0,0,0,6,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCM_M_R,Water,0,0,44,0,0,0,0,32,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37PCM_M_R,Wetland,0,0,0,0,0,1,0,26,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCM_M_R,Shrubland,0,0,0,0,0,4,0,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCM_M_R,Grassland,0,0,0,0,0,5,0,0,3,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCM_M_R,Cropland,0,0,0,0,0,63,0,0,12,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCM_M_R,Wetland,0,0,0,0,0,18,0,0,6,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCM_M_R,Bareland,0,0,0,0,0,50,0,0,34,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCM_M_R,Forest,0,0,0,0,0,72,0,0,7,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PCM_M_R,Water,0,0,0,0,0,0,0,0,82,0,0,0
AFRICA_2024_GLC_FCS30D_2022_37PCM_M_R,Water,42,64,44,77,42,0,51,0,0,68,9,0
AFRICA_2024_GLC_FCS30D_2022_37PCM_M_R,Cropland,40,0,20,53,29,8,50,0,0,58,19,0
AFRICA_2024_GLC_FCS30D_2022_37PCM_M_R,Bareland,34,37,13,0,30,5,21,0,0,40,14,0
AFRICA_2024_GLC_FCS30D_2022_37PCM_M_R,Built-up,9,10,0,7,0,0,9,0,0,10,5,0
AFRICA_2024_GLC_FCS30D_2022_37PCM_M_R,Forest,39,51,17,60,32,7,0,0,0,63,14,0
