,0
AFRICA_2024_GLC_FCS30D_2022_35PPS_M_R,332
AFRICA_2024_WorldCover_2021_35PPS_M_R,325
AFRICA_2024_DynamicWorld_2024_35PPS_M_R,295
AFRICA_2024_ESRI_Annual_LULC_2024_35PPS_M_R,189
AFRICA_2024_GSW_Yearly_2021_35PPS_M_R,72
AFRICA_2024_GWL_FCS30D_2022_35PPS_M_R,21
